Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
P19045	reviewed	NU3C_SYNY3	ndhC slr1279	7.1.1.-	NADH dehydrogenase complex [GO:0030964]; plasma membrane-derived thylakoid membrane [GO:0031676]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; photosynthesis, light reaction [GO:0019684]	1111708
P20169	reviewed	DSPA_SYNY3	dspA dfr sll0698	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; regulation of DNA-templated transcription [GO:0006355]; response to herbicide [GO:0009635]	1111708
P20170	reviewed	TRPE_SYNY3	trpE slr0738	4.1.3.27	anthranilate synthase activity [GO:0004049]; metal ion binding [GO:0046872]; tryptophan biosynthetic process [GO:0000162]	1111708
P20804	reviewed	ACP_SYNY3	acpP acp ssl2084		cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; lipid A biosynthetic process [GO:0009245]	1111708
P21697	reviewed	PLAS_SYNY3	petE sll0199		plasma membrane-derived thylakoid membrane [GO:0031676]; copper ion binding [GO:0005507]; electron transfer activity [GO:0009055]	1111708
P22358	reviewed	DNAK2_SYNY3	dnaK2 dnaK sll0170		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; heat shock protein binding [GO:0031072]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]	1111708
P23349	reviewed	RL7_SYNY3	rplL rpl12 sll1746		cytosolic large ribosomal subunit [GO:0022625]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	1111708
P23353	reviewed	AROC_SYNY3	aroC sll1747	4.2.3.5	cytosol [GO:0005829]; chorismate synthase activity [GO:0004107]; FMN binding [GO:0010181]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	1111708
P26286	reviewed	PSBN_SYNY3	psbN smr0009		plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]	1111708
P26287	reviewed	CYF_SYNY3	petA sll1317		cytochrome b6f complex [GO:0009512]; plasma membrane-derived thylakoid membrane [GO:0031676]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; photosynthesis [GO:0015979]	1111708
P26522	reviewed	NU1C_SYNY3	ndhA sll0519	7.1.1.-	plasma membrane-derived thylakoid membrane [GO:0031676]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]; aerobic respiration [GO:0009060]; photosynthesis, light reaction [GO:0019684]	1111708
P26523	reviewed	NU6C_SYNY3	ndhG sll0521	7.1.1.-	membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]	1111708
P26524	reviewed	NU4LC_SYNY3	ndhE sll0522	7.1.1.-	NADH dehydrogenase complex [GO:0030964]; plasma membrane-derived thylakoid membrane [GO:0031676]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]; ATP synthesis coupled electron transport [GO:0042773]; photosynthesis, light reaction [GO:0019684]	1111708
P26525	reviewed	NDHI_SYNY3	ndhI sll0520	7.1.1.-	plasma membrane-derived thylakoid membrane [GO:0031676]; 4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; photosynthesis, light reaction [GO:0019684]	1111708
P26527	reviewed	ATPB_SYNY3	atpD atpB slr1329	7.1.2.2	plasma membrane [GO:0005886]; plasma membrane-derived thylakoid membrane [GO:0031676]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]	1111708
P27180	reviewed	ATPD_SYNY3	atpH atpD sll1325		plasma membrane [GO:0005886]; plasma membrane-derived thylakoid membrane [GO:0031676]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]	1111708
P27181	reviewed	ATPF_SYNY3	atpF sll1324		plasma membrane [GO:0005886]; plasma membrane-derived thylakoid membrane [GO:0031676]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	1111708
P27182	reviewed	ATPL_SYNY3	atpE atpH ssl2615		plasma membrane-derived thylakoid membrane [GO:0031676]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; lipid binding [GO:0008289]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]	1111708
P27183	reviewed	ATPF2_SYNY3	atpF2 atpG sll1323		plasma membrane [GO:0005886]; plasma membrane-derived thylakoid membrane [GO:0031676]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	1111708
P27372	reviewed	NDHL_SYNY3	ndhL ictA ssr1386	7.1.1.-	plasma membrane-derived thylakoid membrane [GO:0031676]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]	1111708
P27589	reviewed	PETD_SYNY3	petD slr0343		cytochrome b6f complex [GO:0009512]; membrane [GO:0016020]; plasma membrane-derived thylakoid membrane [GO:0031676]; electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]; oxidoreductase activity [GO:0016491]; photosynthetic electron transport chain [GO:0009767]; proton transmembrane transport [GO:1902600]	1111708
P28372	reviewed	CHLN_SYNY3	chlN slr0750	1.3.7.7	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on iron-sulfur proteins as donors [GO:0016730]; oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor [GO:0016636]; light-independent chlorophyll biosynthetic process [GO:0036068]; photosynthesis, dark reaction [GO:0019685]	1111708
P28373	reviewed	CHLL_SYNY3	chlL frxC slr0749	1.3.7.7	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on iron-sulfur proteins as donors [GO:0016730]; oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor [GO:0016636]; light-independent chlorophyll biosynthetic process [GO:0036068]; photosynthesis, dark reaction [GO:0019685]	1111708
P29256	reviewed	PSAF_SYNY3	psaF sll0819		photosystem I [GO:0009522]; photosystem I reaction center [GO:0009538]; plasma membrane [GO:0005886]; photosynthesis [GO:0015979]	1111708
P29273	reviewed	CRTI_SYNY3	pds crtD slr1254	1.3.99.-	plasma membrane [GO:0005886]; phytoene dehydrogenase activity [GO:0016166]; carotenoid biosynthetic process [GO:0016117]; response to herbicide [GO:0009635]	1111708
P32421	reviewed	NU4C1_SYNY3	ndhD1 ndhD slr0331	7.1.1.-	plasma membrane-derived thylakoid membrane [GO:0031676]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ubiquinone binding [GO:0048039]; aerobic respiration [GO:0009060]; ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	1111708
P37294	reviewed	CRTB_SYNY3	crtB pys slr1255	2.5.1.32	farnesyl-diphosphate farnesyltransferase activity [GO:0004310]; farnesyltranstransferase activity [GO:0004311]; geranylgeranyl-diphosphate geranylgeranyltransferase activity [GO:0016767]; metal ion binding [GO:0046872]; carotenoid biosynthetic process [GO:0016117]	1111708
P37367	reviewed	ATA1_SYNY3	pma1 sll1614	7.2.2.-	intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; P-type calcium transporter activity [GO:0005388]	1111708
P45450	reviewed	MURF_SYNY3	murF slr1351	6.3.2.10	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity [GO:0008766]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	1111708
P46445	reviewed	CYC6_SYNY3	petJ sll1796		plasma membrane-derived thylakoid lumen [GO:0031979]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; photosynthesis [GO:0015979]	1111708
P48576	reviewed	LEU1_SYNY3	leuA slr0186	2.3.3.13	cytoplasm [GO:0005737]; 2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; manganese ion binding [GO:0030145]; L-leucine biosynthetic process [GO:0009098]	1111708
P48939	reviewed	RS4_SYNY3	rpsD rps4 slr0469		small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412]	1111708
P49057	reviewed	GUAA_SYNY3	guaA slr0213	6.3.5.2	cytosol [GO:0005829]; ATP binding [GO:0005524]; GMP synthase activity [GO:0003921]; glutamine metabolic process [GO:0006541]; GMP biosynthetic process [GO:0006177]	1111708
P49433	reviewed	G3P1_SYNY3	gap1 slr0884	1.2.1.12	cytoplasm [GO:0005737]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]	1111708
P51634	reviewed	CHLI_SYNY3	chlI slr1030	6.6.1.1	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; magnesium chelatase activity [GO:0016851]; chlorophyll biosynthetic process [GO:0015995]; photosynthesis [GO:0015979]	1111708
P52208	reviewed	6PGD_SYNY3	gnd sll0329	1.1.1.44	cytosol [GO:0005829]; NADP binding [GO:0050661]; phosphogluconate dehydrogenase (decarboxylating) activity [GO:0004616]; D-gluconate catabolic process [GO:0046177]; pentose-phosphate shunt, oxidative branch [GO:0009051]	1111708
P52415	reviewed	GLGC_SYNY3	glgC agp slr1176	2.7.7.27	carboxysome [GO:0031470]; ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]; structural constituent of carboxysome shell [GO:0043886]; glycogen biosynthetic process [GO:0005978]	1111708
P52640	reviewed	RSGA_SYNY3	rsgA engC sll0898	3.6.1.-	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; ribosomal small subunit biogenesis [GO:0042274]	1111708
P52965	reviewed	NIFJ_SYNY3	nifJ sll0741	1.2.7.-	4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; pyruvate-flavodoxin oxidoreductase activity [GO:0043873]; thiamine pyrophosphate binding [GO:0030976]; electron transport chain [GO:0022900]; nitrogen fixation [GO:0009399]; response to oxidative stress [GO:0006979]	1111708
P52981	reviewed	GLGB_SYNY3	glgB sll0158	2.4.1.18	1,4-alpha-glucan branching enzyme activity [GO:0003844]; 1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis) [GO:0102752]; cation binding [GO:0043169]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; glycogen biosynthetic process [GO:0005978]	1111708
P52983	reviewed	G6PI_SYNY3	pgi slr1349	5.3.1.9	cytosol [GO:0005829]; carbohydrate derivative binding [GO:0097367]; glucose-6-phosphate isomerase activity [GO:0004347]; monosaccharide binding [GO:0048029]; gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glycolytic process [GO:0006096]	1111708
P52986	reviewed	DHOM_SYNY3	hom sll0455	1.1.1.3	homoserine dehydrogenase activity [GO:0004412]; metal ion binding [GO:0046872]; NAD+ binding [GO:0070403]; NADP binding [GO:0050661]; homoserine biosynthetic process [GO:0009090]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]	1111708
P52997	reviewed	PANB_SYNY3	panB slr0526	2.1.2.11	cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]; pantothenate biosynthetic process [GO:0015940]	1111708
P53579	reviewed	MAP11_SYNY3	slr0918	3.4.11.18	cytosol [GO:0005829]; initiator methionyl aminopeptidase activity [GO:0004239]; metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]; proteolysis [GO:0006508]	1111708
P53580	reviewed	MAP12_SYNY3	slr0786	3.4.11.18	cytosol [GO:0005829]; initiator methionyl aminopeptidase activity [GO:0004239]; metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]; proteolysis [GO:0006508]	1111708
P53581	reviewed	MAP13_SYNY3	sll0555	3.4.11.18	cytosol [GO:0005829]; initiator methionyl aminopeptidase activity [GO:0004239]; metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]; proteolysis [GO:0006508]	1111708
P54123	reviewed	RNJ_SYNY3	rnj slr0551	3.1.-.-	cytoplasm [GO:0005737]; 5'-3' RNA exonuclease activity [GO:0004534]; RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]	1111708
P54206	reviewed	RBS_SYNY3	cbbS rbcS slr0012		carboxysome [GO:0031470]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	1111708
P54224	reviewed	DCUP_SYNY3	hemE slr0536	4.1.1.37	cytoplasm [GO:0005737]; uroporphyrinogen decarboxylase activity [GO:0004853]; protoporphyrinogen IX biosynthetic process [GO:0006782]	1111708
P54384	reviewed	LEUC_SYNY3	leuC sll1470	4.2.1.33	3-isopropylmalate dehydratase activity [GO:0003861]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; L-leucine biosynthetic process [GO:0009098]	1111708
P54386	reviewed	DHE4_SYNY3	gdhA slr0710	1.4.1.4	cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamate dehydrogenase (NADP+) activity [GO:0004354]; glutamate biosynthetic process [GO:0006537]	1111708
P54416	reviewed	CLPP1_SYNY3	clpP1 slr0542	3.4.21.92	cytoplasm [GO:0005737]; endopeptidase Clp complex [GO:0009368]; ATP-dependent peptidase activity [GO:0004176]; ATPase binding [GO:0051117]; serine-type endopeptidase activity [GO:0004252]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]	1111708
P54691	reviewed	ILVE_SYNY3	ilvE slr0032	2.6.1.42	L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-leucine:2-oxoglutarate aminotransferase activity [GO:0050048]; L-valine transaminase activity [GO:0052655]; carboxylic acid metabolic process [GO:0019752]; isoleucine biosynthetic process [GO:0009097]; L-leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]	1111708
P54899	reviewed	ARGC_SYNY3	argC sll0080	1.2.1.38	cytoplasm [GO:0005737]; N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; NADP+ binding [GO:0070401]; arginine biosynthetic process [GO:0006526]	1111708
P54902	reviewed	PROA1_SYNY3	proA1 proA sll0373	1.2.1.41	cytoplasm [GO:0005737]; glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]; L-proline biosynthetic process [GO:0055129]	1111708
P54918	reviewed	ALR_SYNY3	alr slr0827	5.1.1.1	cytosol [GO:0005829]; alanine racemase activity [GO:0008784]; pyridoxal phosphate binding [GO:0030170]; D-alanine biosynthetic process [GO:0030632]	1111708
P72585	unreviewed	P72585_SYNY3	fcl sll1213	1.1.1.271	GDP-L-fucose synthase activity [GO:0050577]; isomerase activity [GO:0016853]; NADP+ binding [GO:0070401]; 'de novo' GDP-L-fucose biosynthetic process [GO:0042351]	1111708
P72587	reviewed	SPEA2_SYNY3	speA2 speA slr1312	4.1.1.19	arginine decarboxylase activity [GO:0008792]; metal ion binding [GO:0046872]; arginine catabolic process [GO:0006527]; spermidine biosynthetic process [GO:0008295]	1111708
P72588	reviewed	DNLJ_SYNY3	ligA lig sll1209	6.5.1.2	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA ligase (NAD+) activity [GO:0003911]; metal ion binding [GO:0046872]; base-excision repair, DNA ligation [GO:0006288]; DNA replication [GO:0006260]	1111708
P72622	reviewed	MSRA1_SYNY3	msrA1 sll1394	1.8.4.11	cytoplasm [GO:0005737]; L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; cellular response to oxidative stress [GO:0034599]; protein modification process [GO:0036211]	1111708
P72640	reviewed	LEP4_SYNY3	hofD slr1120	2.1.1.-; 3.4.23.43	plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; signal peptide processing [GO:0006465]	1111708
P72641	reviewed	KAD2_SYNY3	adk2 sll1059	2.7.4.3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	1111708
P72642	reviewed	DAPB_SYNY3	dapB sll1058	1.17.1.8	cytosol [GO:0005829]; 4-hydroxy-tetrahydrodipicolinate reductase [GO:0008839]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor [GO:0016726]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	1111708
P72644	reviewed	PURL_SYNY3	purL sll1056	6.3.5.3	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]	1111708
P72657	reviewed	RNH2_SYNY3	rnhB slr1130	3.1.26.4	cytoplasm [GO:0005737]; ribonuclease H2 complex [GO:0032299]; manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]	1111708
P72663	reviewed	ISPE_SYNY3	ispE sll0711	2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [GO:0050515]; ATP binding [GO:0005524]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	1111708
P72666	reviewed	RSMA_SYNY3	rsmA ksgA sll0708	2.1.1.182	cytosol [GO:0005829]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]; rRNA methylation [GO:0031167]	1111708
P72697	unreviewed	P72697_SYNY3	bcp	1.11.1.24	thylakoid [GO:0009579]; antioxidant activity [GO:0016209]; oxidoreductase activity [GO:0016491]	1111708
P72704	reviewed	PPI1_SYNY3	sll0227	5.2.1.8	outer membrane-bounded periplasmic space [GO:0030288]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]	1111708
P72714	reviewed	NU2C_SYNY3	ndhB sll0223	7.1.1.-	plasma membrane-derived thylakoid membrane [GO:0031676]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; ATP synthesis coupled electron transport [GO:0042773]; photosynthesis, light reaction [GO:0019684]	1111708
P72720	reviewed	GLMS_SYNY3	glmS sll0220	2.6.1.16	cytosol [GO:0005829]; carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; glutamine metabolic process [GO:0006541]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	1111708
P72721	reviewed	DFA4_SYNY3	dfa4 sll0219	1.-.-.-	electron transfer activity [GO:0009055]; FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor [GO:0016646]	1111708
P72723	reviewed	DFA2_SYNY3	dfa2 sll0217	1.-.-.-	FMN binding [GO:0010181]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor [GO:0016646]	1111708
P72749	reviewed	BIPA_SYNY3	bipA slr1105	3.6.5.-	cytosol [GO:0005829]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; ribosomal large subunit assembly [GO:0000027]; ribosome disassembly [GO:0032790]	1111708
P72753	reviewed	UPP_SYNY3	upp sll1035	2.4.2.9	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; uracil phosphoribosyltransferase activity [GO:0004845]; UMP salvage [GO:0044206]; uracil salvage [GO:0006223]	1111708
P72757	reviewed	CCMN_SYNY3	ccmN sll1032		carboxysome [GO:0031470]; structural constituent of carboxysome shell [GO:0043886]; carbon fixation [GO:0015977]; photosynthesis [GO:0015979]	1111708
P72759	reviewed	CCML_SYNY3	ccmL sll1030		carboxysome [GO:0031470]; structural constituent of carboxysome shell [GO:0043886]; carbon fixation [GO:0015977]; photosynthesis [GO:0015979]	1111708
P72761	reviewed	CCMK2_SYNY3	ccmK2 sll1028		carboxysome [GO:0031470]; structural constituent of carboxysome shell [GO:0043886]; carbon fixation [GO:0015977]; photosynthesis [GO:0015979]	1111708
P72771	reviewed	PXCL_SYNY3	pxcL sll1685		plasma membrane [GO:0005886]; proton transmembrane transporter activity [GO:0015078]	1111708
P72772	reviewed	CHLD_SYNY3	chlD slr1777	6.6.1.1	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; magnesium chelatase activity [GO:0016851]; chlorophyll biosynthetic process [GO:0015995]; photosynthesis [GO:0015979]	1111708
P72776	reviewed	PDXJ_SYNY3	pdxJ slr1779	2.6.99.2	cytosol [GO:0005829]; pyridoxine 5'-phosphate synthase activity [GO:0033856]; pyridoxine biosynthetic process [GO:0008615]	1111708
P72780	reviewed	HHOA_SYNY3	hhoA sll1679		outer membrane-bounded periplasmic space [GO:0030288]; identical protein binding [GO:0042802]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	1111708
P72787	unreviewed	P72787_SYNY3	thiL slr1787	2.7.4.16	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; thiamine-phosphate kinase activity [GO:0009030]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	1111708
P72794	reviewed	CYSH_SYNY3	cysH slr1791	1.8.4.8	cytoplasm [GO:0005737]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]	1111708
P72796	reviewed	AROK_SYNY3	aroK sll1669	2.7.1.71	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	1111708
P72797	reviewed	TAL_SYNY3	tal talB slr1793	2.2.1.2	cytoplasm [GO:0005737]; calcium ion binding [GO:0005509]; transaldolase activity [GO:0004801]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]	1111708
P72811	reviewed	COFH_SYNY3	cofH sll1659	2.5.1.147	4 iron, 4 sulfur cluster binding [GO:0051539]; 5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase activity [GO:0141093]; 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity [GO:0044689]; iron ion binding [GO:0005506]	1111708
P72823	reviewed	NU4C2_SYNY3	ndhD2 slr1291	7.1.1.-	plasma membrane-derived thylakoid membrane [GO:0031676]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ubiquinone binding [GO:0048039]; aerobic respiration [GO:0009060]; ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	1111708
P72828	reviewed	TRMD_SYNY3	trmD sll1198	2.1.1.228	cytosol [GO:0005829]; tRNA (guanine(37)-N1)-methyltransferase activity [GO:0052906]; tRNA N1-guanine methylation [GO:0002939]	1111708
P72830	reviewed	PFKA1_SYNY3	pfkA1 pfkA sll1196	2.7.1.11	cytoplasm [GO:0005737]; 6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; metal ion binding [GO:0046872]; fructose 6-phosphate metabolic process [GO:0006002]	1111708
P72836	reviewed	FLUC_SYNY3	fluC crcB sll1192		plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; fluoride transmembrane transporter activity [GO:1903425]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]; fluoride transmembrane transport [GO:1903424]	1111708
P72849	reviewed	HO1_SYNY3	pbsA1 sll1184	1.14.14.18	heme binding [GO:0020037]; heme oxygenase (decyclizing) activity [GO:0004392]; metal ion binding [GO:0046872]; heme catabolic process [GO:0042167]; heme oxidation [GO:0006788]; photosynthesis [GO:0015979]; response to oxidative stress [GO:0006979]	1111708
P72854	reviewed	SIR_SYNY3	sir slr0963	1.8.7.1	sulfite reductase complex (NADPH) [GO:0009337]; 4 iron, 4 sulfur cluster binding [GO:0051539]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; sulfite reductase (ferredoxin) activity [GO:0050311]; sulfite reductase activity [GO:0016002]; sulfate assimilation [GO:0000103]	1111708
P72870	reviewed	APCD_SYNY3	apcD sll0928		phycobilisome [GO:0030089]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]	1111708
P72871	reviewed	METK_SYNY3	metK sll0927	2.5.1.6	cytosol [GO:0005829]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; methionine adenosyltransferase activity [GO:0004478]; one-carbon metabolic process [GO:0006730]; S-adenosylmethionine biosynthetic process [GO:0006556]	1111708
