Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
P42977	reviewed	CCA_BACSU	cca papS ypjI BSU22450	2.7.7.72	ATP binding [GO:0005524]; CCA tRNA nucleotidyltransferase activity [GO:0004810]; magnesium ion binding [GO:0000287]; tRNA binding [GO:0000049]; RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680]; tRNA processing [GO:0008033]	224308
P45858	reviewed	MMGD_BACSU	mmgD yqiO BSU24140	2.3.3.-; 2.3.3.16	2-methylcitrate synthase activity [GO:0050440]; citrate (Si)-synthase activity [GO:0004108]; citrate synthase activity [GO:0036440]; carbohydrate metabolic process [GO:0005975]; propionate metabolic process, methylcitrate cycle [GO:0019679]; sporulation resulting in formation of a cellular spore [GO:0030435]; tricarboxylic acid cycle [GO:0006099]	224308
P46321	reviewed	LICR_BACSU	licR celR BSU38600	2.7.1.-	kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; RNA binding [GO:0003723]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of DNA-templated transcription [GO:0006355]	224308
P46336	reviewed	IOLS_BACSU	iolS yxbF BSU39780 SS92ER	1.1.1.-	cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]	224308
P46344	reviewed	PGPH_BACSU	pgpH yqfF BSU25330	3.1.4.59	plasma membrane [GO:0005886]; cyclic-di-AMP phosphodiesterase activity [GO:0106409]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]	224308
P46350	reviewed	RXL7_BACSU	rulS rplGB ybaB ybxF BSU01090		cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; RNA binding [GO:0003723]	224308
P46354	reviewed	PUNA_BACSU	punA deoD pnp yqkO BSU23490	2.4.2.1	cytoplasm [GO:0005737]; purine-nucleoside phosphorylase activity [GO:0004731]; nucleoside metabolic process [GO:0009116]	224308
P49782	reviewed	SP3AE_BACSU	spoIIIAE BSU24390		plasma membrane [GO:0005886]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
P49814	reviewed	MDH_BACSU	mdh citH BSU29120	1.1.1.37	cytoplasm [GO:0005737]; L-malate dehydrogenase activity [GO:0030060]; carboxylic acid metabolic process [GO:0019752]; tricarboxylic acid cycle [GO:0006099]	224308
P50620	reviewed	RIR1_BACSU	nrdE nrdA BSU17380	1.17.4.1	ribonucleoside-diphosphate reductase complex [GO:0005971]; ATP binding [GO:0005524]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; deoxyribonucleotide biosynthetic process [GO:0009263]	224308
P50726	reviewed	FMNP_BACSU	fmnP ribU ypaA BSU23050		plasma membrane [GO:0005886]; riboflavin transmembrane transporter activity [GO:0032217]; riboflavin transport [GO:0032218]	224308
P50729	reviewed	RECS_BACSU	recS ypbC BSU23020	5.6.2.4	bacterial nucleoid [GO:0043590]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; replisome [GO:0030894]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; isomerase activity [GO:0016853]; DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	224308
P50735	reviewed	GUDB_BACSU	gudB ypcA BSU22960	1.4.1.2	glutamate dehydrogenase (NAD+) activity [GO:0004352]; amino acid metabolic process [GO:0006520]; glutamate catabolic process [GO:0006538]	224308
P50736	reviewed	BDR_BACSU	bdr ypdA BSU22950 HIR78_13750	1.8.1.-	flavin adenine dinucleotide binding [GO:0050660]; monooxygenase activity [GO:0004497]	224308
P50738	reviewed	PRSW_BACSU	prsW ypdC BSU22940	3.4.-.-	plasma membrane [GO:0005886]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]; signal transduction [GO:0007165]	224308
P50740	reviewed	IDI2_BACSU	fni idi ypgA BSU22870	5.3.3.2	cytoplasm [GO:0005737]; FMN binding [GO:0010181]; isopentenyl-diphosphate delta-isomerase activity [GO:0004452]; magnesium ion binding [GO:0000287]; NADPH binding [GO:0070402]; oxidoreductase activity [GO:0016491]; isoprenoid biosynthetic process [GO:0008299]	224308
P50743	reviewed	DER_BACSU	der engA yphC BSU22840		GTP binding [GO:0005525]; ribosome binding [GO:0043022]; ribosome biogenesis [GO:0042254]	224308
P50848	reviewed	CBP1_BACSU	ypwA BSU22080	3.4.17.19	metallocarboxypeptidase activity [GO:0004181]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]	224308
P50863	reviewed	APBC_BACSU	salA mrp rec233 ybaL ybxI BSU01540		4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent FeS chaperone activity [GO:0140663]; metal ion binding [GO:0046872]; iron-sulfur cluster assembly [GO:0016226]; negative regulation of DNA-templated transcription [GO:0045892]	224308
P50866	reviewed	CLPX_BACSU	clpX BSU28220		HslUV protease complex [GO:0009376]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; protein dimerization activity [GO:0046983]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; cell division [GO:0051301]; protein catabolic process [GO:0030163]; proteolysis involved in protein catabolic process [GO:0051603]	224308
P51785	reviewed	ILVD_BACSU	ilvD BSU21870	4.2.1.9	cytosol [GO:0005829]; 2 iron, 2 sulfur cluster binding [GO:0051537]; dihydroxy-acid dehydratase activity [GO:0004160]; hydro-lyase activity [GO:0016836]; magnesium ion binding [GO:0000287]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	224308
P51833	reviewed	RNC_BACSU	rnc rncS BSU15930	3.1.26.3	cytoplasm [GO:0005737]; double-stranded RNA binding [GO:0003725]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; mRNA processing [GO:0006397]; regulation of gene expression [GO:0010468]; RNA processing [GO:0006396]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]	224308
P54178	reviewed	SCO1_BACSU	ypmQ BSU21750		plasma membrane [GO:0005886]; metal ion binding [GO:0046872]	224308
P54450	reviewed	CWLH_BACSU	cwlH yqeE BSU25710	3.5.1.28	extracellular region [GO:0005576]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; cell wall organization [GO:0071555]; establishment of competence for transformation [GO:0030420]; peptidoglycan catabolic process [GO:0009253]; peptidoglycan turnover [GO:0009254]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
P54462	reviewed	MTAB_BACSU	mtaB tmtB yqeV BSU25430	2.8.4.5	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; N6-threonylcarbomyladenosine methylthiotransferase activity [GO:0035598]; tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase [GO:0061712]; tRNA methylthiolation [GO:0035600]	224308
P54471	reviewed	TRMK_BACSU	trmK yqfN BSU25180	2.1.1.217	cytoplasm [GO:0005737]; tRNA (adenine(22)-N1)-methyltransferase activity [GO:0160105]; methylation [GO:0032259]; tRNA processing [GO:0008033]	224308
P54495	reviewed	GLK_BACSU	glcK yqgR BSU24850	2.7.1.2	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glucokinase activity [GO:0004340]; glycolytic process [GO:0006096]	224308
P54504	reviewed	RSBRD_BACSU	rsbRD yqhA BSU24760			224308
P54544	reviewed	MISCB_BACSU	misCB yqjG BSU23890		plasma membrane [GO:0005886]; membrane insertase activity [GO:0032977]; protein insertion into membrane [GO:0051205]; protein transport [GO:0015031]	224308
P54548	reviewed	RNZ_BACSU	rnz yqjK BSU23840	3.1.26.11	3'-tRNA processing endoribonuclease activity [GO:0042781]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]	224308
P54572	reviewed	MAO1_BACSU	mleA yqkJ BSU23550	1.1.1.38	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]	224308
P54574	reviewed	FUR_BACSU	fur yqkL BSU23520		cytoplasm [GO:0005737]; protein-DNA complex [GO:0032993]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity [GO:0001217]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]; negative regulation of DNA-templated transcription [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]	224308
P54576	reviewed	MCPC_BACSU	mcpC prg71 BSU13950		membrane raft [GO:0045121]; plasma membrane [GO:0005886]; positive chemotaxis [GO:0050918]; signal transduction [GO:0007165]	224308
P54603	reviewed	SRTD_BACSU	srtD srtA yhcS BSU09200	3.4.22.-	plasma membrane [GO:0005886]; cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]	224308
P54715	reviewed	PTOCB_BACSU	malP glv-2 glvC glvCB yfiB BSU08200	2.7.1.208	plasma membrane [GO:0005886]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; protein-phosphocysteine-sugar phosphotransferase activity [GO:0090563]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	224308
P54955	reviewed	SCMP_BACSU	scmP sndB yxeP BSU39470 LP9H	3.5.1.-	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; cysteine biosynthetic process [GO:0019344]	224308
P60495	reviewed	PXPB_BACSU	pxpB kipI ycsJ BSU04080	3.5.2.9	5-oxoprolinase (ATP-hydrolyzing) activity [GO:0017168]; ATP binding [GO:0005524]; protein kinase inhibitor activity [GO:0004860]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
P68579	reviewed	SUNT_BACSU	sunT yolH BSU21470	3.4.22.-; 7.-.-.-	plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; cysteine-type peptidase activity [GO:0008234]; antibiotic biosynthetic process [GO:0017000]; bacteriocin transport [GO:0043213]; protein transport [GO:0015031]; proteolysis [GO:0006508]; transmembrane transport [GO:0055085]	224308
P70962	reviewed	RAPB_BACSU	rapB spo0P ywmE BSU36690	3.1.3.-	cytoplasm [GO:0005737]; phosphoprotein phosphatase activity [GO:0004721]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
P70965	reviewed	MURA1_BACSU	murAA murA BSU36760	2.5.1.7	cytoplasm [GO:0005737]; UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]	224308
P71001	reviewed	PHRF_BACSU	phrF ywhI BSU37470		cytoplasm [GO:0005737]; extracellular region [GO:0005576]; establishment of competence for transformation [GO:0030420]	224308
P71011	reviewed	ALBA_BACSU	albA ywiA BSU37370	1.21.98.-	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; bacteriocin biosynthetic process [GO:0030152]	224308
P71014	reviewed	BSLA_BACSU	bslA yuaB BSU31080		extracellular region [GO:0005576]	224308
P71017	reviewed	GBSB_BACSU	gbsB BSU31050	1.1.1.-	alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]; glycine betaine biosynthetic process from choline [GO:0019285]	224308
P71018	reviewed	PLSX_BACSU	plsX ylpD BSU15890	2.3.1.274	cytoplasm [GO:0005737]; phosphate:acyl-[acyl carrier protein] acyltransferase activity [GO:0043811]; fatty acid biosynthetic process [GO:0006633]; phospholipid biosynthetic process [GO:0008654]	224308
P71040	reviewed	CLSA_BACSU	clsA ywnE BSU36590	2.7.8.-	plasma membrane [GO:0005886]; cardiolipin synthase activity [GO:0008808]; cardiolipin biosynthetic process [GO:0032049]; sporulation [GO:0043934]; transmembrane transport [GO:0055085]	224308
P71063	reviewed	EPSM_BACSU	epsM yvfD BSU34240	2.3.1.203	acyltransferase activity [GO:0016746]	224308
P80698	reviewed	TIG_BACSU	tig yzzH BSU28230	5.2.1.8	cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding chaperone [GO:0044183]; ribosome binding [GO:0043022]; 'de novo' cotranslational protein folding [GO:0051083]; cell division [GO:0051301]; chaperone-mediated protein folding [GO:0061077]; protein transport [GO:0015031]; protein unfolding [GO:0043335]	224308
P80859	reviewed	6PGD_BACSU	gndA yqjI BSU23860	1.1.1.44	cytosol [GO:0005829]; NADP binding [GO:0050661]; phosphogluconate dehydrogenase (decarboxylating) activity [GO:0004616]; D-gluconate catabolic process [GO:0046177]; pentose-phosphate shunt, oxidative branch [GO:0009051]	224308
P80860	reviewed	G6PI_BACSU	pgi yugL BSU31350	5.3.1.9	cytosol [GO:0005829]; carbohydrate derivative binding [GO:0097367]; glucose-6-phosphate isomerase activity [GO:0004347]; monosaccharide binding [GO:0048029]; gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glycolytic process [GO:0006096]	224308
P80864	reviewed	TPX_BACSU	tpx ytgI BSU29490	1.11.1.24	thioredoxin peroxidase activity [GO:0008379]	224308
P80868	reviewed	EFG_BACSU	fusA fus BSU01120		cytosol [GO:0005829]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; ribosome disassembly [GO:0032790]	224308
P80874	reviewed	GS69_BACSU	yhdN BSU09530	1.1.1.-	cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]	224308
P80877	reviewed	METE_BACSU	metE metC BSU13180	2.1.1.14	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity [GO:0003871]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]	224308
P80886	reviewed	SUCC_BACSU	sucC BSU16090	6.2.1.5	cytosol [GO:0005829]; succinate-CoA ligase complex [GO:0042709]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; succinate-CoA ligase (GDP-forming) activity [GO:0004776]; succinyl-CoA metabolic process [GO:0006104]; tricarboxylic acid cycle [GO:0006099]	224308
P94360	reviewed	MSMX_BACSU	msmX yxkG BSU38810	7.5.2.-	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; polysaccharide transport [GO:0015774]	224308
P94368	reviewed	NNRD_BACSU	nnrD yxkO BSU38720	4.2.1.136	ADP-dependent NAD(P)H-hydrate dehydratase activity [GO:0052855]; ATP binding [GO:0005524]; NADHX epimerase activity [GO:0052856]; NADPHX epimerase activity [GO:0052857]; metabolite repair [GO:0110051]; nicotinamide nucleotide metabolic process [GO:0046496]	224308
P94390	reviewed	PROD2_BACSU	putB ycgM BSU03200	1.5.5.2	FAD binding [GO:0071949]; proline dehydrogenase activity [GO:0004657]; proline catabolic process [GO:0006562]; proline catabolic process to glutamate [GO:0010133]	224308
P94391	reviewed	ROCA2_BACSU	putC ycgN BSU03210	1.2.1.88	cytoplasmic side of plasma membrane [GO:0009898]; 1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842]; proline dehydrogenase activity [GO:0004657]; glutamate biosynthetic process [GO:0006537]; proline catabolic process to glutamate [GO:0010133]	224308
P94392	reviewed	PUTP_BACSU	putP ycgO BSU03220		plasma membrane [GO:0005886]; L-proline transmembrane transporter activity [GO:0015193]; proline:sodium symporter activity [GO:0005298]; sodium ion binding [GO:0031402]; proline transport [GO:0015824]; transmembrane transport [GO:0055085]	224308
P94404	reviewed	PADL_BACSU	bsdB ubiX yclB BSU03630	2.5.1.129	carboxy-lyase activity [GO:0016831]; flavin prenyltransferase activity [GO:0106141]; catabolic process [GO:0009056]; response to toxic substance [GO:0009636]	224308
P94415	reviewed	RAPC_BACSU	rapC yclL BSU03770		cytoplasm [GO:0005737]; establishment of competence for transformation [GO:0030420]	224308
P94417	reviewed	AK3_BACSU	yclM BSU03790	2.7.2.4	cytosol [GO:0005829]; aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]; diaminopimelate biosynthetic process [GO:0019877]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	224308
P94421	reviewed	YCLQ_BACSU	yclQ BSU03830		membrane raft [GO:0045121]; outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane [GO:0005886]; iron ion transport [GO:0006826]	224308
P94427	reviewed	GABT_BACSU	gabT ycnG BSU03900	2.6.1.19; 2.6.1.22	cytosol [GO:0005829]; (S)-3-amino-2-methylpropionate transaminase activity [GO:0047298]; 4-aminobutyrate transaminase activity [GO:0003867]; 4-aminobutyrate:2-oxoglutarate transaminase activity [GO:0034386]; pyridoxal phosphate binding [GO:0030170]; gamma-aminobutyric acid catabolic process [GO:0009450]	224308
P94428	reviewed	GABD_BACSU	gabD ycnH BSU03910	1.2.1.79	succinate-semialdehyde dehydrogenase (NAD+) activity [GO:0004777]; succinate-semialdehyde dehydrogenase (NADP+) activity [GO:0036243]; cellular aldehyde metabolic process [GO:0006081]; gamma-aminobutyric acid catabolic process [GO:0009450]	224308
P94438	reviewed	LNRJ_BACSU	lnrJ linJ yfiJ BSU08290	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]	224308
P94461	reviewed	PRIA_BACSU	priA yloJ BSU15710	3.6.4.-	primosome complex [GO:1990077]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; hydrolase activity [GO:0016787]; zinc ion binding [GO:0008270]; DNA recombination [GO:0006310]; DNA replication initiation [GO:0006270]; DNA replication, synthesis of primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair [GO:0006302]	224308
P94498	reviewed	CYSH1_BACSU	cysH BSU15570	1.8.4.10	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; adenylyl-sulfate reductase (thioredoxin) activity [GO:0043866]; metal ion binding [GO:0046872]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; cysteine biosynthetic process [GO:0019344]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]	224308
P94512	reviewed	PSP_BACSU	serB ysaA BSU28940	3.1.3.3	L-phosphoserine phosphatase activity [GO:0036424]; phosphatase activity [GO:0016791]; dephosphorylation [GO:0016311]; L-serine biosynthetic process [GO:0006564]	224308
P94526	reviewed	ARAL_BACSU	araL yseA BSU28770	3.1.3.23; 3.1.3.3	L-phosphoserine phosphatase activity [GO:0036424]; metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]; sugar-phosphatase activity [GO:0050308]	224308
P94541	reviewed	RNH3_BACSU	rnhC ysgB BSU28620	3.1.26.4	cytoplasm [GO:0005737]; ribonuclease H2 complex [GO:0032299]; magnesium ion binding [GO:0000287]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]	224308
P94558	reviewed	IXTPA_BACSU	ysnA BSU28360	3.6.1.66	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dITP diphosphatase activity [GO:0035870]; ITP diphosphatase activity [GO:0036220]; metal ion binding [GO:0046872]; nucleoside triphosphate diphosphatase activity [GO:0047429]; nucleotide binding [GO:0000166]; ribonucleoside triphosphate phosphatase activity [GO:0017111]; XTP diphosphatase activity [GO:0036222]; nucleoside triphosphate catabolic process [GO:0009143]; nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]	224308
P94571	reviewed	BCRC_BACSU	bcrC ywoA BSU36530	3.6.1.27	plasma membrane [GO:0005886]; undecaprenyl-diphosphatase activity [GO:0050380]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]	224308
P96503	reviewed	FLIW_BACSU	fliW yviF BSU35380		cytoplasm [GO:0005737]; bacterial-type flagellum assembly [GO:0044780]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; positive regulation of bacterial-type flagellum assembly [GO:1902210]; positive regulation of translation [GO:0045727]; regulation of bacterial-type flagellum-dependent cell motility [GO:1902021]	224308
P96574	reviewed	MTLR_BACSU	mtlR ydaA BSU04160	2.7.1.197	DNA binding [GO:0003677]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of DNA-templated transcription [GO:0006355]	224308
P96590	reviewed	MUTT_BACSU	mutT BSU04330	3.6.1.55	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]; DNA replication [GO:0006260]	224308
P96618	reviewed	ACPS_BACSU	acpS ydcB BSU04620	2.7.8.7	cytosol [GO:0005829]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; fatty acid biosynthetic process [GO:0006633]; lysine biosynthetic process via aminoadipic acid [GO:0019878]	224308
P96621	reviewed	ENDAI_BACSU	ndoAI mazE BSU04650		identical protein binding [GO:0042802]; regulation of DNA-templated transcription [GO:0006355]	224308
P96717	reviewed	YWQE_BACSU	ywqE BSU36240	3.1.3.48	manganese ion binding [GO:0030145]; protein tyrosine phosphatase activity [GO:0004725]	224308
P96718	reviewed	YWQF_BACSU	ywqF BSU36230	1.1.1.22	cytoplasm [GO:0005737]; NAD binding [GO:0051287]; UDP-glucose 6-dehydrogenase activity [GO:0003979]; cell wall organization [GO:0071555]; polysaccharide biosynthetic process [GO:0000271]; UDP-glucuronate biosynthetic process [GO:0006065]	224308
P96736	reviewed	CAPB_BACSU	capB pgsB ywsC BSU35900	6.3.2.-	membrane [GO:0016020]; acid-amino acid ligase activity [GO:0016881]; ATP binding [GO:0005524]; capsule polysaccharide biosynthetic process [GO:0045227]	224308
P96740	reviewed	PGDS_BACSU	pgdS ywtD BSU35860	3.4.19.-	extracellular region [GO:0005576]; cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]	224308
Q01465	reviewed	MREB_BACSU	mreB BSU28030		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; cell morphogenesis [GO:0000902]; regulation of cell shape [GO:0008360]	224308
Q01625	reviewed	MISCA_BACSU	misCA spoIIIJ BSU41040		plasma membrane [GO:0005886]; membrane insertase activity [GO:0032977]; protein insertion into membrane [GO:0051205]; protein transport [GO:0015031]	224308
Q02113	reviewed	CWBA_BACSU	lytB cwbA BSU35630		extracellular region [GO:0005576]; plasma membrane [GO:0005886]; cell wall organization [GO:0071555]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q03223	reviewed	RL31_BACSU	rpmE BSU37070		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
Q03523	reviewed	MURE_BACSU	murE BSU15180	6.3.2.13	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	224308
Q03524	reviewed	SP5D_BACSU	spoVD BSU15170	3.4.16.4	plasma membrane [GO:0005886]; penicillin binding [GO:0008658]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q04747	reviewed	SRFAB_BACSU	srfAB comL srfA2 BSU03490		cytoplasm [GO:0005737]; ligase activity [GO:0016874]; phosphopantetheine binding [GO:0031177]; amino acid activation for nonribosomal peptide biosynthetic process [GO:0043041]; antibiotic biosynthetic process [GO:0017000]; secondary metabolite biosynthetic process [GO:0044550]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q04789	reviewed	ILVX_BACSU	alsS BSU36010	2.2.1.6	acetolactate synthase complex [GO:0005948]; acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; acetoin biosynthetic process [GO:0045151]; butanediol metabolic process [GO:0034077]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	224308
Q04795	reviewed	AK1_BACSU	dapG lssD BSU16760	2.7.2.4	cytosol [GO:0005829]; aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]; diaminopimelate biosynthetic process [GO:0019877]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	224308
Q04797	reviewed	DHAS_BACSU	asd BSU16750	1.2.1.11	aspartate-semialdehyde dehydrogenase activity [GO:0004073]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; protein dimerization activity [GO:0046983]; 'de novo' L-methionine biosynthetic process [GO:0071266]; diaminopimelate biosynthetic process [GO:0019877]; isoleucine biosynthetic process [GO:0009097]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	224308
Q04809	reviewed	DPAA_BACSU	dpaA spoVFA BSU16730 orfY	1.3.1.-	oxidoreductase activity [GO:0016491]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q05470	reviewed	PKSL_BACSU	pksL outG pksA pksX BSU17190		cytoplasm [GO:0005737]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; antibiotic biosynthetic process [GO:0017000]; DIM/DIP cell wall layer assembly [GO:0071770]; fatty acid biosynthetic process [GO:0006633]	224308
Q05865	reviewed	FOLC_BACSU	folC BSU28080	6.3.2.12; 6.3.2.17	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; dihydrofolate synthase activity [GO:0008841]; metal ion binding [GO:0046872]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]; folic acid biosynthetic process [GO:0046656]; folic acid-containing compound biosynthetic process [GO:0009396]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]	224308
Q05873	reviewed	SYV_BACSU	valS BSU28090	6.1.1.9	cytosol [GO:0005829]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438]	224308
Q06750	reviewed	CYSE_BACSU	cysE cysA BSU00930	2.3.1.30	cytosol [GO:0005829]; serine O-acetyltransferase activity [GO:0009001]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]; methionine catabolic process [GO:0009087]	224308
