Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q9WY78	unreviewed	Q9WY78_THEMA	murF TM_0236	6.3.2.10	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity [GO:0008766]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	243274
Q9WY82	reviewed	GLGC_THEMA	glgC TM_0240	2.7.7.27	ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]; glycogen biosynthetic process [GO:0005978]	243274
Q9WY94	reviewed	GATC_THEMA	gatC TM_0252	6.3.5.-	asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050566]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; glutaminyl-tRNAGln biosynthesis via transamidation [GO:0070681]; regulation of translational fidelity [GO:0006450]; translation [GO:0006412]	243274
Q9WYA3	reviewed	UVRC_THEMA	uvrC TM_0265		cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; DNA damage response [GO:0006974]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	243274
Q9WYA4	reviewed	MNME_THEMA	mnmE trmE TM_0267	3.6.5.-	cytoplasm [GO:0005737]; cytosol [GO:0005829]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	243274
Q9WYA5	unreviewed	Q9WYA5_THEMA	TM_0268	2.1.1.13	cytosol [GO:0005829]; cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methionine synthase activity [GO:0008705]; homocysteine metabolic process [GO:0050667]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; tetrahydrofolate metabolic process [GO:0046653]	243274
Q9WYC7	reviewed	LEUC1_THEMA	leuC1 TM_0291	4.2.1.33	3-isopropylmalate dehydratase activity [GO:0003861]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; L-leucine biosynthetic process [GO:0009098]	243274
Q9WYD0	reviewed	PROB_THEMA	proB TM_0294	2.7.2.11	cytosol [GO:0005829]; ATP binding [GO:0005524]; glutamate 5-kinase activity [GO:0004349]; RNA binding [GO:0003723]; L-proline biosynthetic process [GO:0055129]; proline biosynthetic process [GO:0006561]	243274
Q9WYD1	reviewed	TAL_THEMA	tal TM_0295	2.2.1.2	cytoplasm [GO:0005737]; aldehyde-lyase activity [GO:0016832]; transaldolase activity [GO:0004801]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]	243274
Q9WYG6	reviewed	PYRE_THEMA	pyrE TM_0331	2.4.2.10	magnesium ion binding [GO:0000287]; orotate phosphoribosyltransferase activity [GO:0004588]; 'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine nucleobase biosynthetic process [GO:0019856]; UMP biosynthetic process [GO:0006222]	243274
Q9WYG7	reviewed	PYRF_THEMA	pyrF TM_0332	4.1.1.23	cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	243274
Q9WYG8	reviewed	PYRDB_THEMA	pyrD TM_0333	1.3.1.14	cytoplasm [GO:0005737]; dihydroorotate dehydrogenase (NAD+) activity [GO:0004589]; dihydroorotate dehydrogenase activity [GO:0004152]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	243274
Q9WYH0	reviewed	PYRC_THEMA	pyrC TM_0335	3.5.2.3	cytoplasm [GO:0005737]; allantoinase activity [GO:0004038]; dihydroorotase activity [GO:0004151]; metal ion binding [GO:0046872]; 'de novo' UMP biosynthetic process [GO:0044205]; purine nucleobase catabolic process [GO:0006145]	243274
Q9WYI0	reviewed	AROA_THEMA	aroA TM_0345	2.5.1.19	cytoplasm [GO:0005737]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	243274
Q9WYI1	reviewed	AROE_THEMA	aroE TM_0346	1.1.1.25	cytosol [GO:0005829]; NADP binding [GO:0050661]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]	243274
Q9WYI2	reviewed	AROC_THEMA	aroC TM_0347	4.2.3.5	cytosol [GO:0005829]; chorismate synthase activity [GO:0004107]; FMN binding [GO:0010181]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	243274
Q9WYI4	reviewed	AROQ_THEMA	aroQ TM_0349	4.2.1.10	3-dehydroquinate dehydratase activity [GO:0003855]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; quinate catabolic process [GO:0019631]	243274
Q9WYJ4	reviewed	MDS_THEMA	mds TM_0359 Tmari_0357	2.4.1.361	glycosyltransferase activity [GO:0016757]	243274
Q9WYJ7	reviewed	END4_THEMA	nfo TM_0362	3.1.21.2	deoxyribonuclease IV (phage-T4-induced) activity [GO:0008833]; DNA binding [GO:0003677]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; phosphoric diester hydrolase activity [GO:0008081]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]	243274
Q9WYK0	reviewed	END3_THEMA	nth TM_0366	4.2.99.18	4 iron, 4 sulfur cluster binding [GO:0051539]; class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; DNA binding [GO:0003677]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; metal ion binding [GO:0046872]; oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity [GO:0000703]; base-excision repair, AP site formation [GO:0006285]; nucleotide-excision repair [GO:0006289]	243274
Q9WYK6	reviewed	DNAK_THEMA	dnaK hsp70 TM_0373		cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; heat shock protein binding [GO:0031072]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]	243274
Q9WYK8	reviewed	PDUL_THEMA	pduL TM_0375	2.3.1.222	cytoplasm [GO:0005737]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; metal ion binding [GO:0046872]; propanediol catabolic process [GO:0051144]	243274
Q9WYN9	reviewed	CHEB_THEMA	cheB TM_0408	3.1.1.61; 3.5.1.44	cytoplasm [GO:0005737]; phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]; protein-glutamine glutaminase activity [GO:0050568]; chemotaxis [GO:0006935]	243274
Q9WYP4	reviewed	IOLN_THEMA	iolN TM_0413	3.7.1.-	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; metal ion binding [GO:0046872]; inositol metabolic process [GO:0006020]; riboflavin biosynthetic process [GO:0009231]	243274
Q9WYP5	reviewed	IOLG_THEMA	iolG TM_0414	1.1.1.18	inositol 2-dehydrogenase (NAD+) activity [GO:0050112]; nucleotide binding [GO:0000166]; inositol metabolic process [GO:0006020]	243274
Q9WYQ4	reviewed	GLDA_THEMA	gldA TM_0423	1.1.1.6	cytosol [GO:0005829]; glycerol dehydrogenase (NAD+) activity [GO:0008888]; metal ion binding [GO:0046872]; anaerobic glycerol catabolic process [GO:0019588]	243274
Q9WYR0	reviewed	MCP1_THEMA	mcp1 TM_0429		plasma membrane [GO:0005886]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	243274
Q9WYR9	unreviewed	Q9WYR9_THEMA	TM_0438	1.1.1.44	cytosol [GO:0005829]; NADP binding [GO:0050661]; phosphogluconate dehydrogenase (decarboxylating) activity [GO:0004616]; D-gluconate catabolic process [GO:0046177]; pentose-phosphate shunt, oxidative branch [GO:0009051]	243274
Q9WYS1	reviewed	UXAE_THEMA	uxaE TM_0440 Tmari_0437	5.1.2.7	metal ion binding [GO:0046872]; racemase and epimerase activity, acting on hydroxy acids and derivatives [GO:0016856]	243274
Q9WYS8	unreviewed	Q9WYS8_THEMA	purK TM_0447	6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]; 'de novo' IMP biosynthetic process [GO:0006189]	243274
Q9WYT4	unreviewed	Q9WYT4_THEMA	lspA TM_0463	3.4.23.36	plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]	243274
Q9WYU8	reviewed	SYY_THEMA	tyrS TM_0478	6.1.1.1	cytosol [GO:0005829]; ATP binding [GO:0005524]; RNA binding [GO:0003723]; tyrosine-tRNA ligase activity [GO:0004831]; tRNA aminoacylation [GO:0043039]; tyrosyl-tRNA aminoacylation [GO:0006437]	243274
Q9WYU9	reviewed	SECG_THEMA	secG TM_0479		plasma membrane [GO:0005886]; protein transport [GO:0015031]	243274
Q9WYV0	reviewed	UVRA_THEMA	uvrA TM_0480		cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; zinc ion binding [GO:0008270]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	243274
Q9WYV8	reviewed	PRMC_THEMA	prmC TM_0488	2.1.1.297	nucleic acid binding [GO:0003676]; protein-(glutamine-N5) methyltransferase activity [GO:0102559]; protein-glutamine N-methyltransferase activity [GO:0036009]; methylation [GO:0032259]	243274
Q9WYW2	reviewed	SYW_THEMA	trpS TM_0492	6.1.1.2	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tryptophan-tRNA ligase activity [GO:0004830]; tryptophanyl-tRNA aminoacylation [GO:0006436]	243274
Q9WYX5	reviewed	CH10_THEMA	groES groS TM_0505		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein folding chaperone [GO:0044183]; protein-folding chaperone binding [GO:0051087]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]	243274
Q9WYX6	reviewed	CH60_THEMA	groEL groL mopA TM_0506	5.6.1.7	GroEL-GroES complex [GO:1990220]; ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; isomerase activity [GO:0016853]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]; response to heat [GO:0009408]	243274
Q9WYY1	reviewed	UDGA_THEMA	tmung TM_0511 Tmari_0507	3.2.2.27	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; uracil DNA N-glycosylase activity [GO:0004844]; DNA repair [GO:0006281]	243274
Q9WYZ0	reviewed	MNMA_THEMA	mnmA trmU TM_0520	2.8.1.13	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; tRNA-uridine 2-sulfurtransferase activity [GO:0103016]; tRNA wobble position uridine thiolation [GO:0002143]	243274
Q9WYZ2	reviewed	HSLU_THEMA	hslU TM_0522		HslUV protease complex [GO:0009376]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; proteasome-activating activity [GO:0036402]; protein unfolding [GO:0043335]; proteolysis involved in protein catabolic process [GO:0051603]	243274
Q9WYZ5	reviewed	MIAA_THEMA	miaA TM_0525	2.5.1.75	ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]; tRNA modification [GO:0006400]	243274
Q9WZ09	reviewed	TRPB2_THEMA	trpB2 TM_0539	4.2.1.20	L-serine hydro-lyase (adding indole, L-tryptophan-forming) activity [GO:0052684]; pyridoxal phosphate binding [GO:0030170]; tryptophan synthase activity [GO:0004834]; tryptophan biosynthetic process [GO:0000162]	243274
Q9WZ16	unreviewed	Q9WZ16_THEMA	TM_0546	4.2.3.1	cytoplasm [GO:0005737]; pyridoxal phosphate binding [GO:0030170]; threonine synthase activity [GO:0004795]; cysteine biosynthetic process [GO:0019344]; threonine biosynthetic process [GO:0009088]	243274
Q9WZ17	unreviewed	Q9WZ17_THEMA	TM_0547		cytosol [GO:0005829]; aspartate kinase activity [GO:0004072]; homoserine dehydrogenase activity [GO:0004412]; NADP binding [GO:0050661]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	243274
Q9WZ19	unreviewed	Q9WZ19_THEMA	TM_0549	2.2.1.6	cytosol [GO:0005829]; acetolactate synthase activity [GO:0003984]; acetolactate synthase regulator activity [GO:1990610]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	243274
Q9WZ21	reviewed	ILVD_THEMA	ilvD TM_0551	4.2.1.9	cytosol [GO:0005829]; 2 iron, 2 sulfur cluster binding [GO:0051537]; dihydroxy-acid dehydratase activity [GO:0004160]; hydro-lyase activity [GO:0016836]; magnesium ion binding [GO:0000287]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	243274
Q9WZ23	reviewed	LEU1_THEMA	leuA TM_0553	2.3.3.13	cytoplasm [GO:0005737]; 2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; manganese ion binding [GO:0030145]; L-leucine biosynthetic process [GO:0009098]	243274
Q9WZ24	reviewed	LEUC2_THEMA	leuC2 TM_0554	4.2.1.33	3-isopropylmalate dehydratase activity [GO:0003861]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; L-leucine biosynthetic process [GO:0009098]	243274
Q9WZ40	unreviewed	Q9WZ40_THEMA	ftsY TM_0570	3.6.5.4	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; signal recognition particle binding [GO:0005047]; cell division [GO:0051301]; protein targeting [GO:0006605]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]	243274
Q9WZ43	reviewed	LNT_THEMA	lnt TM_0573	2.3.1.269	plasma membrane [GO:0005886]; N-acyltransferase activity [GO:0016410]; lipoprotein biosynthetic process [GO:0042158]	243274
Q9WZ44	reviewed	QUEA_THEMA	queA TM_0574	2.4.99.17	cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; queuosine biosynthetic process [GO:0008616]; tRNA wobble guanine modification [GO:0002099]	243274
Q9WZ45	reviewed	RUVC_THEMA	ruvC TM_0575	3.1.21.10	cytoplasm [GO:0005737]; Holliday junction resolvase complex [GO:0048476]; crossover junction DNA endonuclease activity [GO:0008821]; DNA binding [GO:0003677]; magnesium ion binding [GO:0000287]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	243274
Q9WZ56	reviewed	PPAC_THEMA	ppaC TM_0587	3.6.1.1	cytoplasm [GO:0005737]; inorganic diphosphate phosphatase activity [GO:0004427]; metal ion binding [GO:0046872]	243274
Q9WZB3	reviewed	NADE1_THEMA	nadE1 TM_0645	6.3.1.5	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; metal ion binding [GO:0046872]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]	243274
Q9WZB5	reviewed	ISPF_THEMA	ispF TM_0647	4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity [GO:0008685]; metal ion binding [GO:0046872]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	243274
Q9WZE6	reviewed	FLIM_THEMA	fliM TM_0679		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; positive chemotaxis [GO:0050918]	243274
Q9WZF2	unreviewed	Q9WZF2_THEMA	dnaX TM_0686	2.7.7.7	DNA polymerase III complex [GO:0009360]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; DNA-templated DNA replication [GO:0006261]	243274
Q9WZF8	reviewed	TIG_THEMA	tig TM_0694	5.2.1.8	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding chaperone [GO:0044183]; ribosome binding [GO:0043022]; 'de novo' cotranslational protein folding [GO:0051083]; cell division [GO:0051301]; chaperone-mediated protein folding [GO:0061077]; protein transport [GO:0015031]; protein unfolding [GO:0043335]; regulation of DNA-templated transcription elongation [GO:0032784]	243274
Q9WZF9	reviewed	CLPP_THEMA	clpP TM_0695	3.4.21.92	cytoplasm [GO:0005737]; endopeptidase Clp complex [GO:0009368]; ATP-dependent peptidase activity [GO:0004176]; ATPase binding [GO:0051117]; serine-type endopeptidase activity [GO:0004252]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]	243274
Q9WZH8	reviewed	SYC_THEMA	cysS TM_0719	6.1.1.16	cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]; cysteinyl-tRNA aminoacylation [GO:0006423]	243274
Q9WZH9	reviewed	GLYA_THEMA	glyA TM_0720	2.1.2.1	cytoplasm [GO:0005737]; cytosol [GO:0005829]; glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170]; glycine biosynthetic process from serine [GO:0019264]; tetrahydrofolate interconversion [GO:0035999]; tetrahydrofolate metabolic process [GO:0046653]	243274
Q9WZI0	reviewed	UPP_THEMA	upp TM_0721	2.4.2.9	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; uracil phosphoribosyltransferase activity [GO:0004845]; UMP salvage [GO:0044206]; uracil salvage [GO:0006223]	243274
Q9WZI9	reviewed	DTD_THEMA	dtd TM_0730	3.1.1.96	cytoplasm [GO:0005737]; D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; Gly-tRNA(Ala) hydrolase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]; tRNA metabolic process [GO:0006399]	243274
Q9WZJ0	reviewed	QUEH_THEMA	queH TM_0731	1.17.99.6	4 iron, 4 sulfur cluster binding [GO:0051539]; epoxyqueuosine reductase activity [GO:0052693]; metal ion binding [GO:0046872]; queuosine biosynthetic process [GO:0008616]; tRNA modification [GO:0006400]	243274
Q9WZJ3	reviewed	TRMFO_THEMA	trmFO gid TM_0734	2.1.1.74	cytosol [GO:0005829]; flavin adenine dinucleotide binding [GO:0050660]; tRNA (uracil(54)-C5)-methyltransferase activity, 5,10-methylenetetrahydrofolate-dependent [GO:0047151]; tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	243274
Q9WZJ9	reviewed	SYT_THEMA	thrS TM_0740	6.1.1.3	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; tRNA binding [GO:0000049]; threonyl-tRNA aminoacylation [GO:0006435]	243274
Q9WZL2	reviewed	MENG_THEMA	menG TM_0753	2.1.1.163	demethylmenaquinone methyltransferase activity [GO:0043770]; methyltransferase activity [GO:0008168]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]; menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259]	243274
Q9WZM6	reviewed	RBGA_THEMA	rbgA ylqF TM_0768		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation [GO:0006412]	243274
Q9WZP3	reviewed	FLP_THEMA	TM_0786		encapsulin nanocompartment [GO:0140737]; ferroxidase activity [GO:0004322]; metal ion binding [GO:0046872]; intracellular iron ion homeostasis [GO:0006879]	243274
Q9WZP4	reviewed	THI4_THEMA	thi4 TM_0787	2.4.2.59	iron ion binding [GO:0005506]; pentosyltransferase activity [GO:0016763]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]; thiazole biosynthetic process [GO:0052837]	243274
Q9WZP5	reviewed	THIC_THEMA	thiC TM_0788	4.1.99.17	cytosol [GO:0005829]; 4 iron, 4 sulfur cluster binding [GO:0051539]; carbon-carbon lyase activity [GO:0016830]; zinc ion binding [GO:0008270]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	243274
Q9WZP8	reviewed	QUEF_THEMA	queF TM_0791	1.7.1.13	cytoplasm [GO:0005737]; preQ1 synthase activity [GO:0033739]; queuosine biosynthetic process [GO:0008616]; tRNA modification [GO:0006400]	243274
Q9WZR4	reviewed	TDXH_THEMA	TM_0807	1.11.1.24	cytosol [GO:0005829]; thioredoxin-dependent peroxiredoxin activity [GO:0140824]; cell redox homeostasis [GO:0045454]	243274
Q9WZS8	reviewed	SYFA_THEMA	pheS TM_0821	6.1.1.20	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]	243274
Q9WZS9	reviewed	SYFB_THEMA	pheT TM_0822	6.1.1.20	phenylalanine-tRNA ligase complex [GO:0009328]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]	243274
Q9WZT7	reviewed	MTAB_THEMA	mtaB TM_0830	2.8.4.5	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; N6-threonylcarbomyladenosine methylthiotransferase activity [GO:0035598]; tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase [GO:0061712]; tRNA methylthiolation [GO:0035600]	243274
Q9WZU0	unreviewed	Q9WZU0_THEMA	ftsA TM_0835		cell division site [GO:0032153]; cytoplasmic side of plasma membrane [GO:0009898]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; cell division [GO:0051301]; FtsZ-dependent cytokinesis [GO:0043093]	243274
Q9WZU8	reviewed	RLMH_THEMA	rlmH TM_0844	2.1.1.177	cytoplasm [GO:0005737]; rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]	243274
Q9WZV1	reviewed	ERA_THEMA	era TM_0847		cytosol [GO:0005829]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosomal small subunit binding [GO:0043024]; rRNA binding [GO:0019843]; small ribosomal subunit rRNA binding [GO:0070181]; ribosomal small subunit assembly [GO:0000028]	243274
Q9WZV3	reviewed	DNAJ_THEMA	dnaJ TM_0849		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; chaperone cofactor-dependent protein refolding [GO:0051085]; DNA replication [GO:0006260]; protein refolding [GO:0042026]; response to heat [GO:0009408]	243274
Q9WZV6	unreviewed	Q9WZV6_THEMA	TM_0852	2.7.7.87	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; double-stranded RNA binding [GO:0003725]; L-threonylcarbamoyladenylate synthase [GO:0061710]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]; regulation of translational fidelity [GO:0006450]; tRNA processing [GO:0008033]	243274
Q9WZW0	reviewed	TRUB_THEMA	truB TM_0856	5.4.99.25	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; tRNA pseudouridine(55) synthase activity [GO:0160148]; mRNA pseudouridine synthesis [GO:1990481]; tRNA modification [GO:0006400]; tRNA pseudouridine synthesis [GO:0031119]	243274
Q9WZW1	unreviewed	Q9WZW1_THEMA	TM_0857	2.7.1.26; 2.7.7.2	ATP binding [GO:0005524]; FMN adenylyltransferase activity [GO:0003919]; metal ion binding [GO:0046872]; riboflavin kinase activity [GO:0008531]; FAD biosynthetic process [GO:0006747]; FMN biosynthetic process [GO:0009398]; riboflavin biosynthetic process [GO:0009231]; riboflavin metabolic process [GO:0006771]	243274
Q9WZX6	reviewed	RSMH_THEMA	rsmH mraW TM_0872	2.1.1.199	cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]	243274
Q9WZY4	reviewed	METY_THEMA	TM_0882 Tmari_0884	2.5.1.-	cysteine synthase activity [GO:0004124]; O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; O-acetylhomoserine sulfhydrylase activity [GO:0051009]; pyridoxal phosphate binding [GO:0030170]; cysteine biosynthetic process from serine [GO:0006535]; L-homocysteine biosynthetic process [GO:0071269]; transsulfuration [GO:0019346]	243274
Q9WZZ1	reviewed	DXR_THEMA	dxr TM_0889	1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity [GO:0030604]; manganese ion binding [GO:0030145]; NADPH binding [GO:0070402]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process [GO:0051484]	243274
Q9WZZ3	reviewed	ISPG_THEMA	ispG TM_0891	1.17.7.3	4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity (ferredoxin) [GO:0046429]; 4-hydroxy-3-methylbut-2-enyl-diphosphate synthase activity (flavodoxin) [GO:0141197]; iron ion binding [GO:0005506]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	243274
Q9WZZ5	reviewed	UPPP_THEMA	uppP bacA upk TM_0893	3.6.1.27	plasma membrane [GO:0005886]; undecaprenyl-diphosphatase activity [GO:0050380]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]	243274
Q9X006	reviewed	CHEC_THEMA	cheC TM_0904	3.-.-.-	hydrolase activity [GO:0016787]; chemotaxis [GO:0006935]	243274
Q9X013	reviewed	MTNA_THEMA	mtnA TM_0911	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase activity [GO:0046523]; L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]	243274
