Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q39QS4	unreviewed	Q39QS4_GEOMG	Gmet_3187	2.7.7.7	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; nucleotide binding [GO:0000166]	269799
Q39QS9	unreviewed	Q39QS9_GEOMG	pcnB Gmet_3182	2.7.7.19	ATP binding [GO:0005524]; poly(A) RNA polymerase activity [GO:1990817]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; polyadenylation-dependent RNA catabolic process [GO:0043633]	269799
Q39QT6	reviewed	GLGA2_GEOMG	glgA2 Gmet_3175	2.4.1.21	alpha-1,4-glucan synthase activity [GO:0033201]; glycogen (starch) synthase activity [GO:0004373]; starch synthase activity [GO:0009011]; glycogen biosynthetic process [GO:0005978]	269799
Q39QU0	unreviewed	Q39QU0_GEOMG	Gmet_3171		electron transfer activity [GO:0009055]; iron ion binding [GO:0005506]; alkane catabolic process [GO:0043448]	269799
Q39QU4	unreviewed	Q39QU4_GEOMG	dinG Gmet_3167	5.6.2.3	ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]; nucleobase-containing compound metabolic process [GO:0006139]	269799
Q39QV5	reviewed	HYPA_GEOMG	hypA Gmet_3156		nickel cation binding [GO:0016151]; zinc ion binding [GO:0008270]; protein maturation [GO:0051604]; protein modification process [GO:0036211]	269799
Q39QV6	unreviewed	Q39QV6_GEOMG	gcvT Gmet_3155	2.1.2.10	glycine cleavage complex [GO:0005960]; aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine catabolic process [GO:0006546]	269799
Q39QV7	unreviewed	Q39QV7_GEOMG	gcvH Gmet_3154		glycine cleavage complex [GO:0005960]; glycine decarboxylation via glycine cleavage system [GO:0019464]	269799
Q39QV8	unreviewed	Q39QV8_GEOMG	gcvPA gcvP1 Gmet_3153	1.4.4.2	glycine dehydrogenase (decarboxylating) activity [GO:0004375]; glycine decarboxylation via glycine cleavage system [GO:0019464]; nucleoside metabolic process [GO:0009116]	269799
Q39QV9	unreviewed	Q39QV9_GEOMG	gcvP2 Gmet_3152	1.4.4.2	glycine dehydrogenase (decarboxylating) activity [GO:0004375]; glycine catabolic process [GO:0006546]	269799
Q39QW5	unreviewed	Q39QW5_GEOMG	Gmet_3146	5.2.1.8	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein refolding [GO:0042026]	269799
Q39QX1	unreviewed	Q39QX1_GEOMG	Gmet_3140	2.1.1.72	S-adenosyl-L-methionine binding [GO:1904047]; sequence-specific DNA binding [GO:0043565]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]; mismatch repair [GO:0006298]	269799
Q39QZ5	unreviewed	Q39QZ5_GEOMG	flgB Gmet_3115		bacterial-type flagellum basal body, rod [GO:0030694]; bacterial-type flagellum-dependent cell motility [GO:0071973]	269799
Q39QZ7	unreviewed	Q39QZ7_GEOMG	fliE Gmet_3113		bacterial-type flagellum basal body [GO:0009425]; cytoskeletal motor activity [GO:0003774]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]	269799
Q39QZ8	unreviewed	Q39QZ8_GEOMG	fliF Gmet_3112		bacterial-type flagellum basal body, MS ring [GO:0009431]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]	269799
Q39QZ9	unreviewed	Q39QZ9_GEOMG	fliG Gmet_3111		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	269799
Q39R01	unreviewed	Q39R01_GEOMG	fliI Gmet_3109		cytoplasm [GO:0005737]; type III protein secretion system complex [GO:0030257]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; bacterial-type flagellum assembly [GO:0044780]; bacterial-type flagellum-dependent cell motility [GO:0071973]; protein secretion by the type III secretion system [GO:0030254]	269799
Q39R02	unreviewed	Q39R02_GEOMG	fliJ Gmet_3108		bacterial-type flagellum [GO:0009288]; plasma membrane [GO:0005886]; bacterial-type flagellum organization [GO:0044781]; bacterial-type flagellum-dependent cell motility [GO:0071973]; protein transport [GO:0015031]	269799
Q39R09	unreviewed	Q39R09_GEOMG	fliL Gmet_3101		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	269799
Q39R10	unreviewed	Q39R10_GEOMG	fliM Gmet_3100		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	269799
Q39R12	unreviewed	Q39R12_GEOMG	fliO Gmet_3098		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum organization [GO:0044781]	269799
Q39R13	unreviewed	Q39R13_GEOMG	fliP Gmet_3097		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum organization [GO:0044781]; protein secretion [GO:0009306]	269799
Q39R14	unreviewed	Q39R14_GEOMG	fliQ Gmet_3096		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]	269799
Q39R15	unreviewed	Q39R15_GEOMG	fliR Gmet_3095		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein targeting [GO:0006605]	269799
Q39R16	unreviewed	Q39R16_GEOMG	flhB Gmet_3094		plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]	269799
Q39R19	unreviewed	Q39R19_GEOMG	macA Gmet_3091		periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]	269799
Q39R34	unreviewed	Q39R34_GEOMG	vapC Gmet_3076	3.1.-.-	magnesium ion binding [GO:0000287]; RNA nuclease activity [GO:0004540]; toxin activity [GO:0090729]	269799
Q39R36	reviewed	GCH4_GEOMG	folE2 Gmet_3074	3.5.4.16	GTP cyclohydrolase I activity [GO:0003934]	269799
Q39R38	unreviewed	Q39R38_GEOMG	tdcB Gmet_3072	4.3.1.19	L-serine ammonia-lyase activity [GO:0003941]; pyridoxal phosphate binding [GO:0030170]; threonine deaminase activity [GO:0004794]; threonine catabolic process [GO:0006567]	269799
Q39R40	unreviewed	Q39R40_GEOMG	trxB Gmet_3070	1.8.1.9	cytoplasm [GO:0005737]; thioredoxin-disulfide reductase (NADPH) activity [GO:0004791]; removal of superoxide radicals [GO:0019430]	269799
Q39R52	unreviewed	Q39R52_GEOMG	ihfA-3 Gmet_3057		cytosol [GO:0005829]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]	269799
Q39R53	unreviewed	Q39R53_GEOMG	ihfA-4 Gmet_3056		cytosol [GO:0005829]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]	269799
Q39R67	unreviewed	Q39R67_GEOMG	xerC Gmet_3042		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; tyrosine-based site-specific recombinase activity [GO:0009037]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; DNA transposition [GO:0006313]	269799
Q39R68	unreviewed	Q39R68_GEOMG	Gmet_3041	1.6.5.9	membrane [GO:0016020]; NADH dehydrogenase activity [GO:0003954]; NADH oxidation [GO:0006116]	269799
Q39R71	unreviewed	Q39R71_GEOMG	Gmet_3038		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	269799
Q39R74	unreviewed	Q39R74_GEOMG	rhlB Gmet_3035		ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]	269799
Q39R75	reviewed	TRMB_GEOMG	trmB Gmet_3034	2.1.1.33	tRNA (guanine(46)-N7)-methyltransferase activity [GO:0008176]	269799
Q39R76	reviewed	TRUD_GEOMG	truD Gmet_3033	5.4.99.27	RNA binding [GO:0003723]; tRNA pseudouridine(13) synthase activity [GO:0160150]; tRNA pseudouridine synthesis [GO:0031119]	269799
Q39R87	unreviewed	Q39R87_GEOMG	sfrA Gmet_3022		membrane [GO:0016020]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ATP synthesis coupled electron transport [GO:0042773]	269799
Q39R88	unreviewed	Q39R88_GEOMG	yceG mltG Gmet_3021	4.2.2.29	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]	269799
Q39R93	reviewed	FLUC_GEOMG	fluC crcB Gmet_3016		plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]	269799
Q39RB1	unreviewed	Q39RB1_GEOMG	Gmet_2998	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	269799
Q39RB5	unreviewed	Q39RB5_GEOMG	nfo Gmet_2994	3.1.21.2	deoxyribonuclease IV (phage-T4-induced) activity [GO:0008833]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]	269799
Q39RC6	unreviewed	Q39RC6_GEOMG	polA Gmet_2983	2.7.7.7	3'-5' exonuclease activity [GO:0008408]; 5'-3' exonuclease activity [GO:0008409]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]	269799
Q39RC9	unreviewed	Q39RC9_GEOMG	Gmet_2980		extracellular region [GO:0005576]; peptidoglycan L,D-transpeptidase activity [GO:0071972]; transferase activity [GO:0016740]; cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	269799
Q39RF9	unreviewed	Q39RF9_GEOMG	folA Gmet_2947	1.5.1.3	dihydrofolate reductase activity [GO:0004146]; NADP binding [GO:0050661]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]	269799
Q39RG3	reviewed	RECO_GEOMG	recO Gmet_2943		DNA recombination [GO:0006310]; DNA repair [GO:0006281]	269799
Q39RG4	reviewed	SYGA_GEOMG	glyQ Gmet_2942	6.1.1.14	cytosol [GO:0005829]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; glycyl-tRNA aminoacylation [GO:0006426]	269799
Q39RG5	reviewed	SYGB_GEOMG	glyS Gmet_2941	6.1.1.14	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; glycyl-tRNA aminoacylation [GO:0006426]	269799
Q39RG6	unreviewed	Q39RG6_GEOMG	ppdK Gmet_2940	2.7.9.1	ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; pyruvate, phosphate dikinase activity [GO:0050242]; pyruvate metabolic process [GO:0006090]	269799
Q39RH5	unreviewed	Q39RH5_GEOMG	cbcD Gmet_2931	2.7.13.3	plasma membrane [GO:0005886]; kinase activity [GO:0016301]; phosphorelay signal transduction system [GO:0000160]	269799
Q39RI3	unreviewed	Q39RI3_GEOMG	Gmet_2923	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	269799
Q39RK2	unreviewed	Q39RK2_GEOMG	purD Gmet_2904	6.3.4.13	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylamine-glycine ligase activity [GO:0004637]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	269799
Q39RK3	unreviewed	Q39RK3_GEOMG	purE Gmet_2903	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase activity [GO:0034023]; 'de novo' IMP biosynthetic process [GO:0006189]	269799
Q39RK6	unreviewed	Q39RK6_GEOMG	Gmet_2900		membrane [GO:0016020]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]	269799
Q39RN5	reviewed	RS16_GEOMG	rpsP Gmet_2871		cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	269799
Q39RN6	unreviewed	Q39RN6_GEOMG	khpA Gmet_2870		cytoplasm [GO:0005737]; RNA binding [GO:0003723]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	269799
Q39RN7	reviewed	RIMM_GEOMG	rimM Gmet_2869		cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	269799
Q39RP0	reviewed	RL19_GEOMG	rplS Gmet_2866		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	269799
Q39RP5	unreviewed	Q39RP5_GEOMG	rsmI Gmet_2861	2.1.1.198	cytoplasm [GO:0005737]; rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]	269799
Q39RP7	reviewed	CYSD_GEOMG	cysD Gmet_2859	2.7.7.4	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]	269799
Q39RQ2	unreviewed	Q39RQ2_GEOMG	rpoH Gmet_2854		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	269799
Q39RQ5	unreviewed	Q39RQ5_GEOMG	clpB Gmet_2851		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein refolding [GO:0042026]; response to heat [GO:0009408]	269799
Q39RQ9	reviewed	RL25_GEOMG	rplY ctc Gmet_2847		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	269799
Q39RR0	reviewed	PTH_GEOMG	pth Gmet_2846	3.1.1.29	cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]	269799
Q39RR1	unreviewed	Q39RR1_GEOMG	ychF Gmet_2845		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; ribosomal large subunit binding [GO:0043023]	269799
Q39RR2	reviewed	RS6_GEOMG	rpsF Gmet_2844		cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	269799
Q39RR3	reviewed	RS18_GEOMG	rpsR Gmet_2843		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	269799
Q39RR5	reviewed	RL9_GEOMG	rplI Gmet_2841		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	269799
Q39RT0	unreviewed	Q39RT0_GEOMG	cheB64H-2 Gmet_2826	3.1.1.61	cytoplasm [GO:0005737]; phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]; chemotaxis [GO:0006935]	269799
Q39RT2	unreviewed	Q39RT2_GEOMG	Gmet_2824	2.7.13.3	membrane [GO:0016020]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]	269799
Q39RU5	unreviewed	Q39RU5_GEOMG	Gmet_2811	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay response regulator activity [GO:0000156]; phosphorelay sensor kinase activity [GO:0000155]; protein kinase activator activity [GO:0030295]; osmosensory signaling via phosphorelay pathway [GO:0007234]	269799
Q39RV3	unreviewed	Q39RV3_GEOMG	Gmet_2803		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; establishment of integrated proviral latency [GO:0075713]; symbiont entry into host cell [GO:0046718]; viral genome integration into host DNA [GO:0044826]	269799
Q39RW6	unreviewed	Q39RW6_GEOMG	Gmet_2790	2.7.13.3	phosphorelay response regulator activity [GO:0000156]; phosphorelay sensor kinase activity [GO:0000155]; protein kinase activator activity [GO:0030295]; osmosensory signaling via phosphorelay pathway [GO:0007234]	269799
Q39RW8	unreviewed	Q39RW8_GEOMG	Gmet_2788	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]	269799
Q39RY4	unreviewed	Q39RY4_GEOMG	copA Gmet_2772		plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; copper ion binding [GO:0005507]; copper ion transport [GO:0006825]	269799
Q39RY6	unreviewed	Q39RY6_GEOMG	Gmet_2770	2.7.13.3	membrane [GO:0016020]; phosphorelay response regulator activity [GO:0000156]; phosphorelay sensor kinase activity [GO:0000155]; protein kinase activator activity [GO:0030295]; osmosensory signaling via phosphorelay pathway [GO:0007234]	269799
Q39RY9	unreviewed	Q39RY9_GEOMG	Gmet_2767	2.4.1.1	glycogen phosphorylase activity [GO:0008184]; linear malto-oligosaccharide phosphorylase activity [GO:0102250]; pyridoxal phosphate binding [GO:0030170]; SHG alpha-glucan phosphorylase activity [GO:0102499]; carbohydrate metabolic process [GO:0005975]	269799
Q39RZ0	unreviewed	Q39RZ0_GEOMG	sucB Gmet_2766	2.3.1.61	oxoglutarate dehydrogenase complex [GO:0045252]; dihydrolipoyllysine-residue succinyltransferase activity [GO:0004149]; L-lysine catabolic process to acetyl-CoA via saccharopine [GO:0033512]; tricarboxylic acid cycle [GO:0006099]	269799
Q39RZ2	unreviewed	Q39RZ2_GEOMG	lpdA-1 Gmet_2764	1.8.1.4	dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]	269799
Q39RZ4	unreviewed	Q39RZ4_GEOMG	Gmet_2762	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	269799
Q39RZ6	unreviewed	Q39RZ6_GEOMG	pdhA Gmet_2760	1.2.4.1	intracellular membrane-bounded organelle [GO:0043231]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]; acetyl-CoA biosynthetic process from pyruvate [GO:0006086]	269799
Q39S04	unreviewed	Q39S04_GEOMG	aceF Gmet_2752	2.3.1.-	pyruvate dehydrogenase complex [GO:0045254]; dihydrolipoyllysine-residue acetyltransferase activity [GO:0004742]; acetyl-CoA biosynthetic process from pyruvate [GO:0006086]	269799
Q39S08	unreviewed	Q39S08_GEOMG	Gmet_2748	2.7.13.3	phosphorelay response regulator activity [GO:0000156]; phosphorelay sensor kinase activity [GO:0000155]; protein kinase activator activity [GO:0030295]; osmosensory signaling via phosphorelay pathway [GO:0007234]	269799
Q39S10	unreviewed	Q39S10_GEOMG	Gmet_2746	3.4.21.53	ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	269799
Q39S19	unreviewed	Q39S19_GEOMG	Gmet_2737	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	269799
Q39S27	reviewed	ACYP_GEOMG	acyP Gmet_2729	3.6.1.7	acylphosphatase activity [GO:0003998]	269799
Q39S32	unreviewed	Q39S32_GEOMG	rep Gmet_2724	5.6.2.4	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; isomerase activity [GO:0016853]	269799
Q39S34	unreviewed	Q39S34_GEOMG	Gmet_2722	5.2.1.8	periplasmic space [GO:0042597]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]	269799
Q39S39	unreviewed	Q39S39_GEOMG	recQ Gmet_2717	5.6.2.4	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; hydrolase activity [GO:0016787]; isomerase activity [GO:0016853]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]	269799
Q39S44	unreviewed	Q39S44_GEOMG	Gmet_2712	2.7.13.3	phosphorelay response regulator activity [GO:0000156]; phosphorelay sensor kinase activity [GO:0000155]; protein kinase activator activity [GO:0030295]; osmosensory signaling via phosphorelay pathway [GO:0007234]	269799
Q39S46	unreviewed	Q39S46_GEOMG	cheAY40H-2 Gmet_2710	2.7.13.3	protein histidine kinase activity [GO:0004673]; chemotaxis [GO:0006935]; phosphorelay signal transduction system [GO:0000160]	269799
Q39S51	unreviewed	Q39S51_GEOMG	phoU Gmet_2705		cytoplasm [GO:0005737]; intracellular phosphate ion homeostasis [GO:0030643]; negative regulation of phosphate metabolic process [GO:0045936]; phosphate ion transport [GO:0006817]	269799
Q39S53	unreviewed	Q39S53_GEOMG	pstA Gmet_2703		plasma membrane [GO:0005886]; phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transport [GO:0035435]	269799
Q39S54	unreviewed	Q39S54_GEOMG	pstC Gmet_2702		plasma membrane [GO:0005886]; phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transport [GO:0006817]	269799
Q39S55	unreviewed	Q39S55_GEOMG	pstS Gmet_2701		ATP-binding cassette (ABC) transporter complex [GO:0043190]; phosphate ion binding [GO:0042301]; phosphate ion transmembrane transport [GO:0035435]	269799
Q39S58	unreviewed	Q39S58_GEOMG	lytS Gmet_2698	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]; cell wall organization [GO:0071555]	269799
Q39S62	unreviewed	Q39S62_GEOMG	phoR Gmet_2694	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]; regulation of DNA-templated transcription [GO:0006355]	269799
Q39S67	unreviewed	Q39S67_GEOMG	gltA Gmet_2689	2.3.3.16	citrate synthase activity [GO:0036440]; tricarboxylic acid cycle [GO:0006099]	269799
Q39S79	unreviewed	Q39S79_GEOMG	Gmet_2677	2.7.13.3	histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; regulation of apoptotic process [GO:0042981]	269799
Q39S85	unreviewed	Q39S85_GEOMG	Gmet_2671	3.2.2.27	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; uracil DNA N-glycosylase activity [GO:0004844]; DNA repair [GO:0006281]	269799
Q39S87	unreviewed	Q39S87_GEOMG	Gmet_2669	3.1.2.20	acyl-CoA hydrolase activity [GO:0016289]	269799
Q39SB2	unreviewed	Q39SB2_GEOMG	panE Gmet_2643	1.1.1.169	2-dehydropantoate 2-reductase activity [GO:0008677]; pantothenate biosynthetic process [GO:0015940]	269799
Q39SB3	unreviewed	Q39SB3_GEOMG	Gmet_2642	2.7.13.3	membrane [GO:0016020]; ATP binding [GO:0005524]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]	269799
Q39SB5	unreviewed	Q39SB5_GEOMG	cheB-7 Gmet_2640	3.1.1.61	cytoplasm [GO:0005737]; phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]; chemotaxis [GO:0006935]	269799
Q39SB6	unreviewed	Q39SB6_GEOMG	Gmet_2639	2.7.13.3	phosphorelay response regulator activity [GO:0000156]; phosphorelay sensor kinase activity [GO:0000155]; protein kinase activator activity [GO:0030295]; osmosensory signaling via phosphorelay pathway [GO:0007234]	269799
Q39SD7	unreviewed	Q39SD7_GEOMG	pgl Gmet_2618	3.1.1.31	6-phosphogluconolactonase activity [GO:0017057]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]	269799
Q39SH5	unreviewed	Q39SH5_GEOMG	Gmet_2580		cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	269799
Q39SI5	unreviewed	Q39SI5_GEOMG	fumB Gmet_2570	4.2.1.2	4 iron, 4 sulfur cluster binding [GO:0051539]; fumarate hydratase activity [GO:0004333]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]	269799
Q39SI7	unreviewed	Q39SI7_GEOMG	dnaB Gmet_2568	5.6.2.3	primosome complex [GO:1990077]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA replication, synthesis of primer [GO:0006269]	269799
Q39SJ4	unreviewed	Q39SJ4_GEOMG	nifR3 Gmet_2561	1.3.1.-	flavin adenine dinucleotide binding [GO:0050660]; RNA binding [GO:0003723]; tRNA dihydrouridine synthase activity [GO:0017150]	269799
Q39SJ7	unreviewed	Q39SJ7_GEOMG	fabI Gmet_2558	1.3.1.9	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; fatty acid biosynthetic process [GO:0006633]	269799
Q39SJ8	unreviewed	Q39SJ8_GEOMG	hflX Gmet_2557		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]	269799
Q39SK9	unreviewed	Q39SK9_GEOMG	Gmet_2546		cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; ribonuclease E activity [GO:0008995]; RNA binding [GO:0003723]; RNA processing [GO:0006396]	269799
Q39SM1	reviewed	CMOA_GEOMG	cmoA Gmet_2532	2.1.3.-	carboxyl- or carbamoyltransferase activity [GO:0016743]; S-adenosyl-L-methionine binding [GO:1904047]; tRNA wobble uridine modification [GO:0002098]	269799
Q39SM2	reviewed	CMOB_GEOMG	cmoB Gmet_2531	2.5.1.-	methyltransferase activity [GO:0008168]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]; tRNA wobble uridine modification [GO:0002098]	269799
Q39SN1	reviewed	MSCL_GEOMG	mscL Gmet_2522		plasma membrane [GO:0005886]; mechanosensitive monoatomic ion channel activity [GO:0008381]	269799
Q39SN2	reviewed	EFG2_GEOMG	fusA2 Gmet_2521		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]	269799
