Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
P9WQB3	reviewed	LEU1_MYCTU	leuA Rv3710 MTV025.058	2.3.3.13	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; 2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; potassium ion binding [GO:0030955]; zinc ion binding [GO:0008270]; L-leucine biosynthetic process [GO:0009098]	83332
P9WQB5	reviewed	AHPD_MYCTU	ahpD Rv2429 MTCY428.17c	1.11.1.28	cytosol [GO:0005829]; plasma membrane [GO:0005886]; alkyl hydroperoxide reductase activity [GO:0008785]; disulfide oxidoreductase activity [GO:0015036]; hydroperoxide reductase activity [GO:0032843]; peroxiredoxin activity [GO:0051920]; cell redox homeostasis [GO:0045454]; response to oxidative stress [GO:0006979]	83332
P9WQB7	reviewed	AHPC_MYCTU	ahpC Rv2428	1.11.1.28	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; alkyl hydroperoxide reductase activity [GO:0008785]; hydroperoxide reductase activity [GO:0032843]; oxidoreductase activity [GO:0016491]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; thioredoxin peroxidase activity [GO:0008379]; cell redox homeostasis [GO:0045454]; hydrogen peroxide catabolic process [GO:0042744]; response to nitrosative stress [GO:0051409]; response to oxidative stress [GO:0006979]	83332
P9WQD1	reviewed	ACSA_MYCTU	acsA acs Rv3667 MTV025.015	6.2.1.1	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; acetate-CoA ligase activity [GO:0003987]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; acetyl-CoA biosynthetic process [GO:0006085]; acetyl-CoA biosynthetic process from acetate [GO:0019427]	83332
P9WQD5	reviewed	TESA_MYCTU	tesA Rv2928 MTCY338.17	3.1.1.6; 3.1.2.-; 3.1.2.2	plasma membrane [GO:0005886]; acetylesterase activity [GO:0008126]; fatty acyl-CoA hydrolase activity [GO:0047617]; DIM/DIP cell wall layer assembly [GO:0071770]; lipid biosynthetic process [GO:0008610]; symbiont-mediated perturbation of host innate immune response [GO:0052167]	83332
P9WQD7	reviewed	KASB_MYCTU	kasB Rv2246 MTCY427.27	2.3.1.294	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]; fatty acid elongation [GO:0030497]; mycolic acid biosynthetic process [GO:0071768]; response to hypoxia [GO:0001666]	83332
P9WQD9	reviewed	KASA_MYCTU	kasA Rv2245 MTCY427.26	2.3.1.293	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; identical protein binding [GO:0042802]; fatty acid biosynthetic process [GO:0006633]; fatty acid elongation [GO:0030497]; fatty acid elongation, saturated fatty acid [GO:0019367]	83332
P9WQE1	reviewed	PPSE_MYCTU	ppsE Rv2935	2.3.1.292	cytoplasm [GO:0005737]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; polyketide synthase complex [GO:0034081]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; Actinobacterium-type cell wall biogenesis [GO:0071766]; DIM/DIP cell wall layer assembly [GO:0071770]; fatty acid biosynthetic process [GO:0006633]; lipid biosynthetic process [GO:0008610]	83332
P9WQE3	reviewed	PPSD_MYCTU	ppsD Rv2934	2.3.1.292	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; polyketide synthase complex [GO:0034081]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; DIM/DIP cell wall layer assembly [GO:0071770]; fatty acid biosynthetic process [GO:0006633]; phenolic phthiocerol biosynthetic process [GO:0097041]; phthiocerol biosynthetic process [GO:0097040]	83332
P9WQE5	reviewed	PPSB_MYCTU	ppsB Rv2932 MTCY338.21 MTV011.01	2.3.1.292	cytoplasm [GO:0005737]; polyketide synthase complex [GO:0034081]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; DIM/DIP cell wall layer assembly [GO:0071770]; fatty acid biosynthetic process [GO:0006633]; phenolic phthiocerol biosynthetic process [GO:0097041]; phthiocerol biosynthetic process [GO:0097040]	83332
P9WQE7	reviewed	PPSA_MYCTU	ppsA Rv2931 MTCY338.20	2.3.1.292	cytoplasm [GO:0005737]; peptidoglycan-based cell wall [GO:0009274]; polyketide synthase complex [GO:0034081]; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; acyl carrier activity [GO:0000036]; fatty acid synthase activity [GO:0004312]; phosphopantetheine binding [GO:0031177]; DIM/DIP cell wall layer assembly [GO:0071770]; fatty acid biosynthetic process [GO:0006633]; phenolic phthiocerol biosynthetic process [GO:0097041]; phthiocerol biosynthetic process [GO:0097040]	83332
P9WQE9	reviewed	PHAS_MYCTU	pks2 msl2 Rv3825c	2.3.1.287	cytoplasm [GO:0005737]; cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; cellular response to iron ion starvation [GO:0010106]; DIM/DIP cell wall layer assembly [GO:0071770]; fatty acid biosynthetic process [GO:0006633]	83332
P9WQH3	reviewed	ACDH_MYCTU	hsaG Rv3535c	1.2.1.10; 1.2.1.87	acetaldehyde dehydrogenase (acetylating) activity [GO:0008774]; NAD binding [GO:0051287]; catabolic process [GO:0009056]	83332
P9WQH5	reviewed	ACCD6_MYCTU	accD6 Rv2247 MTCY427.28	2.1.3.-; 2.1.3.15	acetyl-CoA carboxylase complex [GO:0009317]; peptidoglycan-based cell wall [GO:0009274]; acetyl-CoA carboxylase activity [GO:0003989]; propionyl-CoA carboxylase activity [GO:0004658]; transferase activity [GO:0016740]; fatty acid elongation, saturated fatty acid [GO:0019367]	83332
P9WQH7	reviewed	ACCD5_MYCTU	accD5 pccB Rv3280 MTCY71.20	2.1.3.-; 2.1.3.15	acetyl-CoA carboxylase complex [GO:0009317]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; acetyl-CoA carboxylase activity [GO:0003989]; identical protein binding [GO:0042802]; propionyl-CoA carboxylase activity [GO:0004658]; transferase activity [GO:0016740]; carbon fixation [GO:0015977]; lipid metabolic process [GO:0006629]	83332
P9WQI3	reviewed	SUGC_MYCTU	sugC Rv1238	7.5.2.-	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing [GO:0035796]; plasma membrane [GO:0005886]; ABC-type carbohydrate transporter activity [GO:0043211]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; trehalose transmembrane transporter activity [GO:0015574]; biological process involved in interaction with host [GO:0051701]; trehalose transport [GO:0015771]	83332
P9WQI9	reviewed	BACA_MYCTU	bacA Rv1819c MTCY1A11.24c	7.6.2.-	extracellular region [GO:0005576]; plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; response to host immune response [GO:0052572]	83332
P9WQJ7	reviewed	IRTB_MYCTU	irtB Rv1349 MTCY02B10.13	7.2.2.-	cytosol [GO:0005829]; plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; siderophore-iron transmembrane transporter activity [GO:0015343]; cellular response to iron ion starvation [GO:0010106]; intracellular iron ion homeostasis [GO:0006879]; iron acquisition from host [GO:0044847]; siderophore-dependent iron import into cell [GO:0033214]	83332
P9WQJ9	reviewed	IRTA_MYCTU	irtA Rv1348 MTCY02B10.12	7.2.2.-	plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; siderophore-iron transmembrane transporter activity [GO:0015343]; cellular response to iron ion starvation [GO:0010106]; intracellular iron ion homeostasis [GO:0006879]; iron acquisition from host [GO:0044847]; siderophore-dependent iron import into cell [GO:0033214]	83332
P9WQK7	reviewed	UVRA_MYCTU	uvrA Rv1638 MTCY06H11.02		cytosol [GO:0005829]; excinuclease repair complex [GO:0009380]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; zinc ion binding [GO:0008270]; DNA damage response [GO:0006974]; negative regulation of strand invasion [GO:0060543]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	83332
P9WQL9	reviewed	DRRA_MYCTU	drrA Rv2936	7.6.2.-	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; biological process involved in interaction with host [GO:0051701]; daunorubicin transport [GO:0043215]; doxorubicin transport [GO:1900753]; lipid transport [GO:0006869]; response to antibiotic [GO:0046677]; transmembrane transport [GO:0055085]	83332
P9WQN3	reviewed	FTSH_MYCTU	ftsH Rv3610c MTCY07H7B.12	3.4.24.-	cytosol [GO:0005829]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; regulation of gene expression [GO:0010468]; response to oxidative stress [GO:0006979]	83332
P9WQN5	reviewed	ARC_MYCTU	mpa Rv2115c MTCY261.11c		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; proteasome-activating nucleotidase complex [GO:0022623]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; identical protein binding [GO:0042802]; ubiquitin-like protein reader activity [GO:0140035]; cellular response to nitric oxide [GO:0071732]; modification-dependent protein catabolic process [GO:0019941]; proteasomal protein catabolic process [GO:0010498]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; protein unfolding [GO:0043335]; response to nitrosative stress [GO:0051409]; symbiont defense to host-produced reactive oxygen species [GO:0052164]; symbiont-mediated perturbation of host defenses [GO:0030682]	83332
P9WQN9	reviewed	A85C_MYCTU	fbpC mpt45 Rv0129c MTCI5.03c	2.3.1.122; 2.3.1.20	extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; diacylglycerol O-acyltransferase activity [GO:0004144]; trehalose O-mycolyltransferase activity [GO:0050348]; zymogen binding [GO:0035375]; glycolipid biosynthetic process [GO:0009247]; lipid transport [GO:0006869]; mycolate cell wall layer assembly [GO:0071769]; response to antibiotic [GO:0046677]	83332
P9WQP1	reviewed	A85B_MYCTU	fbpB Rv1886c MTCY180.32	2.3.1.122; 2.3.1.20	extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; diacylglycerol O-acyltransferase activity [GO:0004144]; fibronectin binding [GO:0001968]; trehalose O-mycolyltransferase activity [GO:0050348]; zymogen binding [GO:0035375]; positive regulation of plasminogen activation [GO:0010756]; regulation of growth rate [GO:0040009]; response to antibiotic [GO:0046677]; response to host immune response [GO:0052572]	83332
P9WQP3	reviewed	A85A_MYCTU	fbpA mpt44 Rv3804c MTV026.09c	2.3.1.122; 2.3.1.20	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; diacylglycerol O-acyltransferase activity [GO:0004144]; trehalose O-mycolyltransferase activity [GO:0050348]; zymogen binding [GO:0035375]	83332
P9WQP7	reviewed	3BHS_MYCTU	Rv1106c	1.1.1.145; 5.3.3.1	cytosol [GO:0005829]; plasma membrane [GO:0005886]; 3-beta-hydroxy-delta5-steroid dehydrogenase (NAD+) activity [GO:0003854]; cholesterol dehydrogenase activity [GO:0102294]; NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; steroid delta-isomerase activity [GO:0004769]; testosterone dehydrogenase [NAD(P)+] activity [GO:0030283]; lipid catabolic process [GO:0016042]; steroid biosynthetic process [GO:0006694]; steroid metabolic process [GO:0008202]	83332
Q50631	reviewed	CAR_MYCTU	car fadD9 Rv2590	1.2.1.-; 6.2.1.-	cytosol [GO:0005829]; membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; long-chain fatty acid-CoA ligase activity [GO:0004467]; NADP binding [GO:0050661]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]; phosphopantetheine binding [GO:0031177]	83332
Q6MWZ7	reviewed	SUGPH_MYCTU	gpm2 Rv3214	3.1.3.11; 3.1.3.2	acid phosphatase activity [GO:0003993]; fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]; protein histidine phosphatase activity [GO:0101006]; protein homodimerization activity [GO:0042803]; gluconeogenesis [GO:0006094]; regulation of phosphorelay signal transduction system [GO:0070297]	83332
Q6MX01	reviewed	WHB7A_MYCTU	whiB7 Rv3197A Rv3197.1		cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; dinitrosyl-iron complex binding [GO:0035731]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; protein-disulfide reductase (NAD(P)H) activity [GO:0047134]; cell redox homeostasis [GO:0045454]; negative regulation of DNA-templated transcription [GO:0045892]; response to antibiotic [GO:0046677]; response to fatty acid [GO:0070542]	83332
Q79FC3	reviewed	PG45_MYCTU	PE_PGRS45 Rv2615c	1.2.1.n2	extracellular region [GO:0005576]; host cell mitochondrion [GO:0033650]; plasma membrane [GO:0005886]; oxidoreductase activity [GO:0016491]	83332
Q79FV4	reviewed	CYSK2_MYCTU	cysK2 Rv0848	2.5.1.65; 2.8.5.1	cytoplasm [GO:0005737]; cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; cysteine synthase activity [GO:0004124]; L-cysteine desulfhydrase activity [GO:0080146]; O-phosphoserine sulfhydrylase activity [GO:0033847]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; transferase activity [GO:0016740]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]	83332
Q79FW0	reviewed	BALDT_MYCTU	Rv0812	2.6.1.21; 4.1.3.38	cytosol [GO:0005829]; plasma membrane [GO:0005886]; 4-amino-4-deoxychorismate lyase activity [GO:0008696]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; carboxylic acid metabolic process [GO:0019752]; folic acid biosynthetic process [GO:0046656]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; tetrahydrofolate biosynthetic process [GO:0046654]	83332
Q79FW5	reviewed	PG11_MYCTU	PE_PGRS11 Rv0754	5.4.2.12	cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity [GO:0046537]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]; phosphoglycerate mutase activity [GO:0004619]; glycolytic process [GO:0006096]; response to hypoxia [GO:0001666]	83332
Q79FX6	reviewed	MMAA2_MYCTU	mmaA2 mma2 Rv0644c	2.1.1.79	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; cyclopropane-fatty-acyl-phospholipid synthase activity [GO:0008825]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; mycolic acid biosynthetic process [GO:0071768]	83332
Q79FX8	reviewed	MMAA4_MYCTU	mmaA4 hma mma4 Rv0642c	2.1.1.-	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; methyltransferase activity [GO:0008168]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]; mycolic acid biosynthetic process [GO:0071768]	83332
I6WZK7	reviewed	MMCO_MYCTU	mmcO Rv0846c RVBD_0846c P425_00886	1.16.3.1	periplasmic space [GO:0042597]; plasma membrane [GO:0005886]; copper ion binding [GO:0005507]; ferroxidase activity [GO:0004322]	83332
I6X8R5	reviewed	RV203_MYCTU	Rv0203 RVBD_0203 P425_00212		extracellular region [GO:0005576]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; heme transport [GO:0015886]	83332
I6XEI5	reviewed	LYS25_MYCTU	Rv2525c	3.2.1.17	extracellular region [GO:0005576]; lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; cell wall organization [GO:0071555]	83332
I6XHI0	reviewed	CHSH1_MYCTU	chsH1 Rv3541c	4.2.1.-	lyase activity [GO:0016829]; cholesterol catabolic process [GO:0006707]	83332
I6Y204	reviewed	DACB2_MYCTU	dacB2 Rv2911	3.4.16.-	periplasmic space [GO:0042597]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]	83332
I6Y3T7	reviewed	LTP2_MYCTU	ltp2 Rv3540c	4.1.3.-	acyltransferase activity [GO:0016746]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; lyase activity [GO:0016829]; cholesterol catabolic process [GO:0006707]	83332
I6Y8I5	reviewed	FGE_MYCTU	Rv0712	1.8.3.7	formylglycine-generating oxidase activity [GO:0120147]; metal ion binding [GO:0046872]; post-translational protein modification [GO:0043687]; protein oxidation [GO:0018158]	83332
I6YBZ8	reviewed	HTDY_MYCTU	htdY Rv3389c	4.2.1.-; 4.2.1.119	17-beta-hydroxysteroid dehydrogenase (NAD+) activity [GO:0044594]; 3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; enoyl-CoA hydratase activity [GO:0004300]; fatty acid beta-oxidation [GO:0006635]	83332
I6YEJ7	reviewed	NICT_MYCTU	nicT Rv2856		plasma membrane [GO:0005886]; nickel cation transmembrane transporter activity [GO:0015099]; response to antibiotic [GO:0046677]	83332
I6YF08	reviewed	ESTR2_MYCTU	TB22.2 Rv3036c	3.1.1.-	extracellular region [GO:0005576]; plasma membrane [GO:0005886]; acetylesterase activity [GO:0008126]; lipid metabolic process [GO:0006629]	83332
I6YGF8	reviewed	CHSH2_MYCTU	chsH2 Rv3542c	4.2.1.-	lyase activity [GO:0016829]; cholesterol catabolic process [GO:0006707]	83332
L0TCG5	reviewed	SIGJ_MYCTU	sigJ Rv3328c		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]; response to hydrogen peroxide [GO:0042542]	83332
L7N697	reviewed	PE16_MYCTU	PE16 Rv1430	3.1.1.-	membrane [GO:0016020]; carboxylic ester hydrolase activity [GO:0052689]	83332
L7N6A5	reviewed	GMPP_MYCTU	manB Rv3264c	2.7.7.13	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; nucleotidyltransferase activity [GO:0016779]; cell wall organization [GO:0071555]; GDP-mannose biosynthetic process [GO:0009298]	83332
L7N6B0	reviewed	LPQI_MYCTU	lpqI Rv0237	3.2.1.52	plasma membrane [GO:0005886]; beta-N-acetylhexosaminidase activity [GO:0004563]; N-acetyl-beta-D-galactosaminidase activity [GO:0102148]; carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]; peptidoglycan turnover [GO:0009254]	83332
O05572	reviewed	GPPS_MYCTU	grcC2 Rv0989c	2.5.1.1	dimethylallyltranstransferase activity [GO:0004161]; metal ion binding [GO:0046872]; prenyltransferase activity [GO:0004659]; geranyl diphosphate biosynthetic process [GO:0033384]; isoprenoid biosynthetic process [GO:0008299]	83332
O05779	reviewed	FTSE_MYCTU	ftsE Rv3102c RVBD_3102c P425_03233		plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; transmembrane transporter activity [GO:0022857]; cell division [GO:0051301]; transmembrane transport [GO:0055085]	83332
O05797	reviewed	MOAR1_MYCTU	moaR1 Rv3124		DNA binding [GO:0003677]; molybdopterin cofactor biosynthetic process [GO:0032324]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	83332
O05892	reviewed	ALKX_MYCTU	alkX Rv3249c		cytoplasm [GO:0005737]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	83332
O06159	reviewed	BKDC_MYCTU	bkdC pdhC Rv2495c	2.3.1.168	cytoplasm [GO:0005737]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; acetyltransferase activity [GO:0016407]; dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity [GO:0043754]; lipoic acid binding [GO:0031405]	83332
O06291	reviewed	HTRA1_MYCTU	htrA1 degP htrA Rv1223	3.4.21.107	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	83332
O06334	reviewed	OAADC_MYCTU	mhpE Rv3469c	4.1.1.112	2-isopropylmalate synthase activity [GO:0003852]; metal ion binding [GO:0046872]; oxaloacetate decarboxylase activity [GO:0008948]; L-leucine biosynthetic process [GO:0009098]	83332
O06401	reviewed	MTAP_MYCTU	mtnP Rv0535	2.4.2.28	cytosol [GO:0005829]; S-methyl-5-thioadenosine phosphorylase activity [GO:0017061]; L-methionine salvage from methylthioadenosine [GO:0019509]; purine ribonucleoside salvage [GO:0006166]	83332
O06417	reviewed	FAC8_MYCTU	fadD8 Rv0551c	6.2.1.2; 6.2.1.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; long-chain fatty acid-CoA ligase activity [GO:0004467]; medium-chain fatty acid-CoA ligase activity [GO:0031956]	83332
O06553	reviewed	F420R_MYCTU	Rv1155	1.-.-.-	coenzyme F420 binding [GO:0070967]; FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; vitamin B6 metabolic process [GO:0042816]	83332
O06581	reviewed	PRPR_MYCTU	prpR Rv1129c RVBD_1129c P425_01178		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; cholesterol metabolic process [GO:0008203]; propionate metabolic process, methylcitrate cycle [GO:0019679]; regulation of DNA-templated transcription [GO:0006355]; response to host immune response [GO:0052572]; response to hypoxia [GO:0001666]	83332
O07431	reviewed	CAMT_MYCTU	Rv0187	2.1.1.6	plasma membrane [GO:0005886]; catechol O-methyltransferase activity [GO:0016206]; metal ion binding [GO:0046872]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]	83332
O07434	reviewed	RICR_MYCTU	ricR Rv0190 RVBD_0190 P425_00198		cytoplasm [GO:0005737]; protein-DNA complex [GO:0032993]; DNA-binding transcription repressor activity [GO:0001217]; metal ion binding [GO:0046872]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription [GO:0045892]; response to copper ion [GO:0046688]	83332
O07436	reviewed	LDT4_MYCTU	Rv0192 RVBD_0192 P425_00200	2.3.2.-	extracellular region [GO:0005576]; acyltransferase activity [GO:0016746]; peptidoglycan L,D-transpeptidase activity [GO:0071972]; cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	83332
O07747	reviewed	RPFC_MYCTU	rpfC Rv1884c MTCY180.34	3.-.-.-	extracellular region [GO:0005576]; hydrolase activity [GO:0016787]; negative regulation of gene expression [GO:0010629]; positive regulation of gene expression [GO:0010628]; quorum sensing [GO:0009372]; regulation of cell population proliferation [GO:0042127]	83332
O07776	reviewed	TCRA1_MYCTU	tcrA Rv0602c		cytosol [GO:0005829]; plasma membrane [GO:0005886]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of phosphorelay signal transduction system [GO:0070298]; regulation of DNA-templated transcription [GO:0006355]	83332
O07777	reviewed	HK2_MYCTU	Rv0601c	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]; protein homodimerization activity [GO:0042803]; protein kinase activity [GO:0004672]; negative regulation of phosphorelay signal transduction system [GO:0070298]; phosphorelay signal transduction system [GO:0000160]	83332
O07778	reviewed	HK1_MYCTU	Rv0600c	2.7.13.3	ATP binding [GO:0005524]; phosphorelay response regulator activity [GO:0000156]; protein histidine kinase activity [GO:0004673]; protein kinase activity [GO:0004672]; negative regulation of phosphorelay signal transduction system [GO:0070298]	83332
O07801	reviewed	CHP1_MYCTU	chp1 Rv3822 RVBD_3822 P425_03980	2.3.1.284	plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; lipid metabolic process [GO:0006629]	83332
O33259	reviewed	METH_MYCTU	metH Rv2124c MTCY261.20c	2.1.1.13	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]; homocysteine metabolic process [GO:0050667]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; tetrahydrofolate metabolic process [GO:0046653]	83332
O33347	reviewed	RELF_MYCTU	relF relB2 Rv2865		DNA binding [GO:0003677]; toxin sequestering activity [GO:0097351]; positive regulation of growth [GO:0045927]; regulation of DNA-templated transcription [GO:0006355]	83332
O33361	reviewed	OPRA_MYCTU	OprA Rv0516c			83332
O50440	reviewed	CHP2_MYCTU	chp2 Rv1184c RVBD_1184c P425_01234	2.3.1.-	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; lipid metabolic process [GO:0006629]	83332
O50461	reviewed	RELE_MYCTU	relE relE1 Rv1246c	3.1.-.-	DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; negative regulation of growth [GO:0045926]; RNA catabolic process [GO:0006401]	83332
O53165	reviewed	ACNR_MYCTU	Rv1474c		peptidoglycan-based cell wall [GO:0009274]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	83332
