Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q186Z6	reviewed	ASSY_CLOD6	argG CD630_17850	6.3.4.5	cytoplasm [GO:0005737]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; arginine biosynthetic process [GO:0006526]	272563
Q187B5	unreviewed	Q187B5_CLOD6	scrB CD630_18050	3.2.1.26	cytoplasm [GO:0005737]; beta-fructofuranosidase activity [GO:0004564]; sucrose metabolic process [GO:0005985]	272563
Q187C7	unreviewed	Q187C7_CLOD6	CD630_18170	2.3.1.51	membrane [GO:0016020]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; phospholipid biosynthetic process [GO:0008654]	272563
Q187D3	unreviewed	Q187D3_CLOD6	bcp CD630_18220	1.11.1.24	cytoplasm [GO:0005737]; thioredoxin peroxidase activity [GO:0008379]; cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]	272563
Q187D4	unreviewed	Q187D4_CLOD6	metY CD630_18250	2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]	272563
Q187D8	unreviewed	Q187D8_CLOD6	kdpD CD630_18290	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	272563
Q187E0	unreviewed	Q187E0_CLOD6	kdpE CD630_18300		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	272563
Q187G8	unreviewed	Q187G8_CLOD6	CD630_18590	5.6.2.1	DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; DNA topological change [GO:0006265]	272563
Q187H3	unreviewed	Q187H3_CLOD6	CD630_18620	2.1.1.72	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; DNA modification [GO:0006304]	272563
Q187I9	unreviewed	Q187I9_CLOD6	vncR CD630_18760		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q187J0	unreviewed	Q187J0_CLOD6	vncS CD630_18770	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	272563
Q187L0	unreviewed	Q187L0_CLOD6	CD630_18990	3.5.4.12	dCMP deaminase activity [GO:0004132]; zinc ion binding [GO:0008270]; pyrimidine nucleotide metabolic process [GO:0006220]	272563
Q187M2	unreviewed	Q187M2_CLOD6	eutV CD630_19100		RNA binding [GO:0003723]; phosphorelay signal transduction system [GO:0000160]	272563
Q187P8	unreviewed	Q187P8_CLOD6	accC CD630_19380	6.3.4.14	acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]	272563
Q187Q0	unreviewed	Q187Q0_CLOD6	accB CD630_19390		acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; fatty acid biosynthetic process [GO:0006633]	272563
Q187Q1	reviewed	TRMB_CLOD6	trmB CD630_19420	2.1.1.33	tRNA methyltransferase complex [GO:0043527]; tRNA (guanine(46)-N7)-methyltransferase activity [GO:0008176]	272563
Q187Q9	unreviewed	Q187Q9_CLOD6	CD630_19490	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	272563
Q187R5	unreviewed	Q187R5_CLOD6	CD630_19560	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	272563
Q187R8	unreviewed	Q187R8_CLOD6	CD630_19570		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q187R9	unreviewed	Q187R9_CLOD6	CD630_19590		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	272563
Q187S1	unreviewed	Q187S1_CLOD6	CD630_19600	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	272563
Q187T2	reviewed	HFQ_CLOD6	hfq CD630_19740		cytosol [GO:0005829]; RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]; regulation of RNA stability [GO:0043487]; regulation of translation, ncRNA-mediated [GO:0045974]	272563
Q187T6	reviewed	MUTS_CLOD6	mutS CD630_19770		ATP binding [GO:0005524]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]	272563
Q187T7	unreviewed	Q187T7_CLOD6	mutL CD630_19760		mismatch repair complex [GO:0032300]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent DNA damage sensor activity [GO:0140664]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]	272563
Q187V8	unreviewed	Q187V8_CLOD6	CD630_19970	3.4.11.5	aminopeptidase activity [GO:0004177]; proteolysis [GO:0006508]	272563
Q187W1	unreviewed	Q187W1_CLOD6	fldX CD630_19990		electron transfer activity [GO:0009055]; FMN binding [GO:0010181]	272563
Q187W7	unreviewed	Q187W7_CLOD6	effD CD630_20030		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; response to antibiotic [GO:0046677]	272563
Q187X3	unreviewed	Q187X3_CLOD6	ermB ermB1 CD630_20070 CD630_20100		cytosol [GO:0005829]; RNA binding [GO:0003723]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]	272563
Q187Y8	unreviewed	Q187Y8_CLOD6	clpB CD630_20200		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein refolding [GO:0042026]; response to heat [GO:0009408]	272563
Q187Z7	unreviewed	Q187Z7_CLOD6	argF CD630_20300	2.1.3.3	cytoplasm [GO:0005737]; amino acid binding [GO:0016597]; ornithine carbamoyltransferase activity [GO:0004585]; arginine biosynthetic process via ornithine [GO:0042450]; citrulline biosynthetic process [GO:0019240]	272563
Q188A6	unreviewed	Q188A6_CLOD6	CD630_20380		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; response to antibiotic [GO:0046677]	272563
Q188B3	unreviewed	Q188B3_CLOD6	CD630_20470		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	272563
Q188B7	unreviewed	Q188B7_CLOD6	rluB CD630_20500	5.4.99.-	lyase activity [GO:0016829]; RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	272563
Q188C8	reviewed	SYQ_CLOD6	glnS CD630_20590	6.1.1.18	cytosol [GO:0005829]; ATP binding [GO:0005524]; glutamine-tRNA ligase activity [GO:0004819]; glutaminyl-tRNA aminoacylation [GO:0006425]; glutamyl-tRNA aminoacylation [GO:0006424]	272563
Q188D6	unreviewed	Q188D6_CLOD6	CD630_20690	2.10.1.1	metal ion binding [GO:0046872]; molybdopterin molybdotransferase activity [GO:0061599]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	272563
Q188H2	unreviewed	Q188H2_CLOD6	mprF CD630_21030	2.3.2.3	plasma membrane [GO:0005886]; phosphatidylglycerol lysyltransferase activity [GO:0050071]; lipid metabolic process [GO:0006629]; response to antibiotic [GO:0046677]	272563
Q188H6	unreviewed	Q188H6_CLOD6	CD630_21080		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; monoatomic ion transport [GO:0006811]	272563
Q188I0	unreviewed	Q188I0_CLOD6	asnB CD630_03910	6.3.5.4	cytosol [GO:0005829]; asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; ATP binding [GO:0005524]; asparagine biosynthetic process [GO:0006529]; glutamine metabolic process [GO:0006541]	272563
Q188I9	unreviewed	Q188I9_CLOD6	rluA CD630_04050	5.4.99.-	lyase activity [GO:0016829]; RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	272563
Q188J1	unreviewed	Q188J1_CLOD6	fba CD630_04030	4.1.2.13	fructose-bisphosphate aldolase activity [GO:0004332]; zinc ion binding [GO:0008270]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; glycolytic process [GO:0006096]	272563
Q188J6	unreviewed	Q188J6_CLOD6	CD630_04060	2.1.1.35	tRNA (uracil(54)-C5)-methyltransferase activity, S-adenosyl methionine-dependent [GO:0030697]; methylation [GO:0032259]; RNA modification [GO:0009451]; RNA processing [GO:0006396]	272563
Q188K6	unreviewed	Q188K6_CLOD6	CD630_04210	5.6.2.1	DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; DNA topological change [GO:0006265]	272563
Q188L2	unreviewed	Q188L2_CLOD6	CD630_04230	2.1.1.72	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; DNA modification [GO:0006304]	272563
Q188M1	unreviewed	Q188M1_CLOD6	CD630_04340		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; response to antibiotic [GO:0046677]	272563
Q188Q0	unreviewed	Q188Q0_CLOD6	CD630_04560		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]; DNA repair [GO:0006281]	272563
Q188Q3	unreviewed	Q188Q3_CLOD6	CD630_04580	3.5.2.6	beta-lactamase activity [GO:0008800]; penicillin binding [GO:0008658]; antibiotic catabolic process [GO:0017001]; cell wall organization [GO:0071555]; response to antibiotic [GO:0046677]	272563
Q188Q4	unreviewed	Q188Q4_CLOD6	CD630_04620		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q188Q5	unreviewed	Q188Q5_CLOD6	CD630_04610	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	272563
Q188R0	unreviewed	Q188R0_CLOD6	CD630_04690	2.7.1.69	plasma membrane [GO:0005886]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q188R1	unreviewed	Q188R1_CLOD6	CD630_04680	3.2.1.1	alpha-amylase activity [GO:0004556]; cation binding [GO:0043169]; oligosaccharide catabolic process [GO:0009313]	272563
Q188S3	unreviewed	Q188S3_CLOD6	spaK CD630_04820	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	272563
Q188S4	unreviewed	Q188S4_CLOD6	spaR CD630_04810		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q188S8	unreviewed	Q188S8_CLOD6	CD630_04860		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q188S9	unreviewed	Q188S9_CLOD6	CD630_04850	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	272563
Q188T0	unreviewed	Q188T0_CLOD6	CD630_04890	6.3.2.6	ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]	272563
Q188W3	unreviewed	Q188W3_CLOD6	CD630_05150	3.4.16.4	serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]	272563
Q188W8	unreviewed	Q188W8_CLOD6	CD630_05210		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q188W9	unreviewed	Q188W9_CLOD6	CD630_05200	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	272563
Q188X7	unreviewed	Q188X7_CLOD6	cheD CD630_05350	3.5.1.44	protein-glutamine glutaminase activity [GO:0050568]; chemotaxis [GO:0006935]	272563
Q188Y5	unreviewed	Q188Y5_CLOD6	cheA CD630_05390	2.7.13.3	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; chemotaxis [GO:0006935]	272563
Q188Y9	unreviewed	Q188Y9_CLOD6	cheB CD630_05420	3.1.1.61	cytoplasm [GO:0005737]; phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]; chemotaxis [GO:0006935]	272563
Q188Z8	unreviewed	Q188Z8_CLOD6	sip2A CD630_05550	3.4.21.89	plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]	272563
Q188Z9	unreviewed	Q188Z9_CLOD6	sip2 CD630_05540	3.4.21.89	plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]	272563
Q189A6	reviewed	GLSA_CLOD6	glsA CD630_05580	3.5.1.2	glutaminase activity [GO:0004359]; glutamate biosynthetic process [GO:0006537]; glutamine catabolic process [GO:0006543]	272563
Q189A7	unreviewed	Q189A7_CLOD6	CD630_05640	3.4.21.53	ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	272563
Q189C8	unreviewed	Q189C8_CLOD6	CD630_05820	2.7.9.2	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate, water dikinase activity [GO:0008986]; pyruvate metabolic process [GO:0006090]	272563
Q189D2	unreviewed	Q189D2_CLOD6	CD630_05910	7.2.2.21	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]	272563
Q189H2	unreviewed	Q189H2_CLOD6	CD630_06260	5.6.2.3	cytosol [GO:0005829]; primosome complex [GO:1990077]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent DNA damage sensor activity [GO:0140664]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA repair [GO:0006281]; DNA replication, synthesis of primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]	272563
Q189H5	unreviewed	Q189H5_CLOD6	CD630_06300		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; response to antibiotic [GO:0046677]	272563
Q189I8	unreviewed	Q189I8_CLOD6	CD630_06430		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	272563
Q189L3	unreviewed	Q189L3_CLOD6	CD630_06690	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	272563
Q189L4	unreviewed	Q189L4_CLOD6	CD630_06680		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q189N0	reviewed	RL35_CLOD6	rpmI CD630_06860		cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	272563
Q189N1	unreviewed	Q189N1_CLOD6	infC CD630_06850		cytosol [GO:0005829]; membrane [GO:0016020]; ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]; ribosome disassembly [GO:0032790]	272563
Q189N4	reviewed	RL20_CLOD6	rplT CD630_06870		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	272563
Q189P5	unreviewed	Q189P5_CLOD6	CD630_07010		cell division site [GO:0032153]; cell septum [GO:0030428]; cytosol [GO:0005829]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; septin ring assembly [GO:0000921]	272563
Q189Q7	reviewed	SYR_CLOD6	argS CD630_07110	6.1.1.19	cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]	272563
Q189R2	reviewed	FTHS_CLOD6	fhs CD630_07180	6.3.4.3	ATP binding [GO:0005524]; formate-tetrahydrofolate ligase activity [GO:0004329]; tetrahydrofolate interconversion [GO:0035999]	272563
Q189R4	unreviewed	Q189R4_CLOD6	cooS1 CD630_07160	1.2.7.4	4 iron, 4 sulfur cluster binding [GO:0051539]; carbon-monoxide dehydrogenase (acceptor) activity [GO:0018492]; carbon-monoxide dehydrogenase (ferredoxin) activity [GO:0043885]; hydroxylamine reductase activity [GO:0050418]; nickel cation binding [GO:0016151]; peroxidase activity [GO:0004601]; generation of precursor metabolites and energy [GO:0006091]; response to hydrogen peroxide [GO:0042542]	272563
Q189R5	unreviewed	Q189R5_CLOD6	CD630_07230	1.8.1.4	dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]	272563
Q189R6	unreviewed	Q189R6_CLOD6	metF CD630_07220		cytosol [GO:0005829]; FAD binding [GO:0071949]; methylenetetrahydrofolate reductase (NADH) activity [GO:0106312]; methionine biosynthetic process [GO:0009086]; tetrahydrofolate interconversion [GO:0035999]	272563
Q189S4	reviewed	GCSH_CLOD6	gcvH CD630_07290		glycine cleavage complex [GO:0005960]; glycine decarboxylation via glycine cleavage system [GO:0019464]	272563
Q189T3	unreviewed	Q189T3_CLOD6	glpK1 CD630_07410		ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; glycerol metabolic process [GO:0006071]; glycerol-3-phosphate metabolic process [GO:0006072]	272563
Q189T7	unreviewed	Q189T7_CLOD6	hisK CD630_07370	3.1.3.15	histidinol-phosphatase activity [GO:0004401]; L-histidine biosynthetic process [GO:0000105]	272563
Q189U3	unreviewed	Q189U3_CLOD6	CD630_07490	5.6.2.4	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; isomerase activity [GO:0016853]	272563
Q189V5	unreviewed	Q189V5_CLOD6	plfB CD630_07590	2.3.1.54	cytosol [GO:0005829]; formate C-acetyltransferase activity [GO:0008861]; glucose metabolic process [GO:0006006]	272563
Q189V6	unreviewed	Q189V6_CLOD6	pflA CD630_07580	1.97.1.4	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; [formate-C-acetyltransferase]-activating enzyme activity [GO:0043365]; metal ion binding [GO:0046872]	272563
Q189V7	unreviewed	Q189V7_CLOD6	CD630_07610	3.6.4.13	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]	272563
Q189W5	unreviewed	Q189W5_CLOD6	spoIIAA CD630_07700		anti-sigma factor antagonist activity [GO:0043856]; antisigma factor binding [GO:0045152]; sporulation resulting in formation of a cellular spore [GO:0030435]	272563
Q189W8	unreviewed	Q189W8_CLOD6	sigF CD630_07720		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]; sporulation resulting in formation of a cellular spore [GO:0030435]	272563
Q189Y8	unreviewed	Q189Y8_CLOD6	hflX CD630_07880		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]	272563
Q18A17	unreviewed	Q18A17_CLOD6	CD630_08200		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	272563
Q18A22	unreviewed	Q18A22_CLOD6	rbo CD630_08270	1.15.1.2	iron ion binding [GO:0005506]; superoxide reductase activity [GO:0050605]	272563
Q18A28	unreviewed	Q18A28_CLOD6	acnB CD630_08330		aconitate hydratase activity [GO:0003994]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]	272563
Q18A29	unreviewed	Q18A29_CLOD6	aksA CD630_08320	2.3.3.14	homocitrate synthase activity [GO:0004410]; carboxylic acid metabolic process [GO:0019752]; nitrogen fixation [GO:0009399]	272563
Q18A33	unreviewed	Q18A33_CLOD6	icd CD630_08340	1.1.1.41	isocitrate dehydrogenase (NAD+) activity [GO:0004449]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; isocitrate metabolic process [GO:0006102]; tricarboxylic acid cycle [GO:0006099]	272563
Q18A53	unreviewed	Q18A53_CLOD6	CD630_08640	3.2.1.122	maltose-6'-phosphate glucosidase activity [GO:0050081]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; carbohydrate metabolic process [GO:0005975]	272563
Q18A63	unreviewed	Q18A63_CLOD6	modB CD630_08700		plasma membrane [GO:0005886]; molybdate ion transmembrane transporter activity [GO:0015098]	272563
Q18A79	reviewed	GLGA_CLOD6	glgA CD630_08840	2.4.1.21	alpha-1,4-glucan synthase activity [GO:0033201]; glycogen (starch) synthase activity [GO:0004373]; starch synthase activity [GO:0009011]; glycogen biosynthetic process [GO:0005978]	272563
Q18A84	unreviewed	Q18A84_CLOD6	speB CD630_08910	3.5.3.11	agmatinase activity [GO:0008783]; metal ion binding [GO:0046872]; putrescine biosynthetic process from arginine, using agmatinase [GO:0033389]	272563
Q18A90	unreviewed	Q18A90_CLOD6	opuCA CD630_09000	7.6.2.9	plasma membrane [GO:0005886]; ABC-type quaternary ammonium compound transporting activity [GO:0015418]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; amino acid transport [GO:0006865]; glycine betaine transport [GO:0031460]	272563
Q18A95	unreviewed	Q18A95_CLOD6	opuCC CD630_09010		ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]	272563
Q18AC0	unreviewed	Q18AC0_CLOD6	CD630_09270	2.1.1.37	DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]	272563
Q18AC6	unreviewed	Q18AC6_CLOD6	CD630_09350	2.1.1.72	site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]	272563
Q18AI5	unreviewed	Q18AI5_CLOD6	CD630_09850		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; response to antibiotic [GO:0046677]	272563
Q18AJ1	reviewed	LEUD_CLOD6	leuD CD630_09910	4.2.1.33	3-isopropylmalate dehydratase activity [GO:0003861]; L-leucine biosynthetic process [GO:0009098]	272563
Q18AK0	unreviewed	Q18AK0_CLOD6	CD630_09980		4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; iron ion binding [GO:0005506]	272563
Q18AK1	unreviewed	Q18AK1_CLOD6	fumB CD630_10040	4.2.1.32	fumarate hydratase activity [GO:0004333]; L(+)-tartrate dehydratase activity [GO:0008730]	272563
Q18AK8	unreviewed	Q18AK8_CLOD6	CD630_10050	1.1.1.38	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]	272563
Q18AL1	unreviewed	Q18AL1_CLOD6	nagA CD630_10100	3.5.1.25	metal ion binding [GO:0046872]; N-acetylgalactosamine-6-phosphate deacetylase activity [GO:0047419]; N-acetylglucosamine-6-phosphate deacetylase activity [GO:0008448]; N-acetylglucosamine metabolic process [GO:0006044]	272563
Q18AL3	unreviewed	Q18AL3_CLOD6	CD630_10140	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	272563
Q18AL4	unreviewed	Q18AL4_CLOD6	CD630_10130		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	272563
Q18AN3	unreviewed	Q18AN3_CLOD6	mnaA CD630_10330	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase activity [GO:0008761]	272563
Q18AN5	unreviewed	Q18AN5_CLOD6	cwp16 CD630_10350	3.5.1.28	outer membrane-bounded periplasmic space [GO:0030288]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan catabolic process [GO:0009253]	272563
Q18AN6	unreviewed	Q18AN6_CLOD6	CD630_10380	5.6.2.4	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; isomerase activity [GO:0016853]	272563
Q18AN8	unreviewed	Q18AN8_CLOD6	cwp17 CD630_10360	3.5.1.28	outer membrane-bounded periplasmic space [GO:0030288]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan catabolic process [GO:0009253]	272563
Q18AP3	unreviewed	Q18AP3_CLOD6	sbcC CD630_10430		ATP hydrolysis activity [GO:0016887]; DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]	272563
Q18AP4	unreviewed	Q18AP4_CLOD6	sbcD CD630_10420		3'-5' exonuclease activity [GO:0008408]; endonuclease activity [GO:0004519]; DNA recombination [GO:0006310]; DNA replication [GO:0006260]	272563
Q18AQ7	unreviewed	Q18AQ7_CLOD6	hbd CD630_10580	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase activity [GO:0008691]; NAD+ binding [GO:0070403]; butyrate metabolic process [GO:0019605]; cellular catabolic process [GO:0044248]	272563
Q18AQ9	unreviewed	Q18AQ9_CLOD6	CD630_10600	5.4.99.-	catalytic activity, acting on RNA [GO:0140098]; lyase activity [GO:0016829]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; pseudouridine synthesis [GO:0001522]; RNA processing [GO:0006396]	272563
Q18AR0	reviewed	THLA_CLOD6	thlA CD630_10590	2.3.1.9	cytoplasm [GO:0005737]; acetyl-CoA C-acetyltransferase activity [GO:0003985]	272563
Q18AR4	unreviewed	Q18AR4_CLOD6	acpP CD630_10620		cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; lipid A biosynthetic process [GO:0009245]	272563
Q18AS0	unreviewed	Q18AS0_CLOD6	CD630_10690	3.1.3.15	cytoplasm [GO:0005737]; histidinol-phosphatase activity [GO:0004401]; L-histidine biosynthetic process [GO:0000105]	272563
